orth	charde	charad	cat	lem	pag	linea
ἢν	650	652	r	ἐάν	18b.32	9
μὲν	653	656	d	μέν	18b.32	9
οὖν	657	660	d	οὖν	18b.32	9
ἐν	661	663	d	ἐν	18b.32	9
ἀρχῇ	664	668	n	ἀρχή	18b.32	9
τῆς	669	672	p	ὁ	18b.32	9
νούσου	673	679	n	νοῦσος	18b.32	9
τὸ	680	682	l	ὁ	18b.32	9
πρόσωπον	683	691	n	πρόσωπον	18b.32	9
τοιοῦτον	766	774	p	τοιοῦτος	18b.32	10
ᾖ	775	776	v	εἰμί	18b.32	10
καὶ	777	780	d	καί	18b.32	10
μήπω	781	785	d	μήπω	18b.32	10
οἷόν	786	790	p	οἷος	18b.32	10
τε	791	793	d	τέτα	18b.32	10
ᾖ	794	795	v	εἰμί	18b.32	10
τοῖσιν	796	802	p	ὁ	18b.32	10
ἄλλοισι	803	810	p	ἄλλος	18b.32	10
σημείοισι	811	820	a	σημεῖον	18b.32	10
ξυντεκμαίρεσθαι	895	910	v	συντεκμαίρω	18b.32	11
ἐπανερέσθαι	912	923	v	ἐπανέρομαι	18b.32	11
χρὴ	924	927	v	χρή	18b.32	11
μὴ	929	931	d	μή	18b.32	11
ἠγρύπνηκεν	932	942	v	ἀγρυπνέω	18b.32	11
ὁ	943	944	l	ὁ	18b.32	11
ἄνθρωπος	945	953	n	ἄνθρωπος	18b.32	11
ἢ	1028	1029	d	ἤ	18b.32	12
τὰ	1030	1032	l	ὁ	18b.32	12
τῆς	1033	1036	l	ὁ	18b.32	12
κοιλίης	1037	1044	a	κοιλία	18b.32	12
ἐξυγρασμένα	1045	1056	v	ἐξυγράζω	18b.32	12
εἴη	1057	1060	v	εἰμί	18b.32	12
ἰσχυρῶς	1061	1068	d	ἰσχυρός	18b.32	12
ἢ	1069	1070	d	ἤ	18b.32	12
λιμῶδές	1145	1152	a	λιμώδης	18b.32	13
τι	1153	1155	p	τις	18b.32	13
ἔχῃ	1156	1159	v	ἔχω	18b.32	13
αὐτόν	1160	1165	p	αὐτός	18b.32	13
.	1165	1166	u	.	18b.32	13
καὶ	1167	1170	d	καί	18b.32	13
ἢν	1171	1173	c	ἐάν	18b.32	13
μέν	1174	1177	d	μέν	18b.32	13
τι	1178	1180	p	τις	18b.32	13
τουτέων	1181	1188	p	οὗτος	18b.32	13
ὁμολογέῃ	1189	1197	a	ὁμολογέω	18b.32	13
ἧσσον	1273	1278	a	ἥσσων	18b.32	14
νομίζειν	1279	1287	v	νομίζω	18b.32	14
δεινὸν	1288	1294	a	δεινός	18b.32	14
εἶναι	1295	1300	v	εἰμί	18b.32	14
.	1300	1301	u	.	18b.32	14
κρίνεται	1302	1310	v	κρίνω	18b.32	14
δὲ	1311	1313	d	δέ	18b.32	14
τὰ	1314	1316	l	ὁ	18b.32	14
τοιαῦτα	1317	1324	p	τοιοῦτος	18b.32	14
ἐν	1325	1327	d	ἐν	18b.32	14
ἡμέρῃ	1402	1407	n	ἡμέρα	18b.32	15
τε	1408	1410	d	τε	18b.32	15
καὶ	1411	1414	d	καί	18b.32	15
νυκτὶ	1415	1420	n	νύξ	18b.32	15
ἢν	1422	1424	c	ἐάν	18b.32	15
διὰ	1425	1428	r	διά	18b.32	15
ταύτας	1429	1435	a	οὗτος	18b.32	15
τὰς	1436	1439	p	ὁ	18b.32	15
προφάσιας	1440	1449	n	πρόφασις	18b.32	15
τὸ	1450	1452	l	ὁ	18b.32	15
πρόσωπον	1527	1535	n	πρόσωπον	18b.32	16
τοιοῦτον	1536	1544	a	τοιοῦτος	18b.32	16
ᾖ	1545	1546	v	εἰμί	18b.32	16
.	1546	1547	u	.	18b.32	16
ἢν	1548	1550	c	ἐάν	18b.32	16
δὲ	1551	1553	d	δέ	18b.32	16
μηδὲν	1554	1559	p	μηδείς	18b.32	16
τουτέων	1560	1567	p	οὗτος	18b.32	16
φησὶν	1568	1573	v	φημί	18b.32	16
εἶναι	1574	1579	v	εἰμί	18b.32	16
μηδ	1654	1657	p	μηδέ	18b.32	17
ἐν	1659	1661	v	ἐν	18b.32	17
τῷ	1662	1664	p	ὁ	18b.32	17
χρόνῳ	1665	1670	v	χρόνος	18b.32	17
τῷ	1671	1673	l	ὁ	18b.32	17
προειρημένῳ	1674	1685	v	προερέω	18b.32	17
καταστῇ	1686	1693	v	καθίστημι	18b.32	17
εἰδέναι	1695	1702	v	οἶδα	18b.32	17
χρὴ	1777	1780	v	χρή	18b.32	18
τοῦτο	1781	1786	p	οὗτος	18b.32	18
τὸ	1787	1789	l	ὁ	18b.32	18
σημεῖον	1790	1797	v	σημεῖον	18b.32	18
θανατῶδες	1798	1807	a	θανατώδης	18b.32	18
ἐόν	1808	1811	v	εἰμί	18b.32	18
.	1811	1812	u	.	18b.32	18
Ὀλέθριον	2064	2072	a	Ὀλέθριος	18b.33	1
μὲν	2073	2076	d	μέν	18b.33	1
ἐσχάτως	2077	2084	d	ἔσχατος	18b.33	1
