orth	charde	charad	cat	lem	pag	linea
κατὰ	657	661	d	κατά	17b.612	5
δὲ	662	664	d	δέ	17b.612	5
τὰς	665	668	l	ὁ	17b.612	5
ὥρας	669	673	n	ὥρα	17b.612	5
τοῦ	674	677	l	ὁ	17b.612	5
μὲν	678	681	d	μέν	17b.612	5
ἦρος	682	686	n	ἔαρ	17b.612	5
καὶ	687	690	d	καί	17b.612	5
ἄκρου	691	696	n	ἄκρος	17b.612	5
τοῦ	697	700	l	ὁ	17b.612	5
θέρεος	775	781	n	θέρος	17b.612	6
οἱ	782	784	p	ὁ	17b.612	6
παῖδες	785	791	n	παῖς	17b.612	6
καὶ	792	795	d	καί	17b.612	6
οἱ	796	798	p	ὁ	17b.612	6
τουτέων	799	806	p	οὗτος	17b.612	6
ἐχόμενοι	807	815	v	ἔχω	17b.612	6
τῇσιν	816	821	p	ὁ	17b.612	6
ἡλικίῃσιν	822	831	n	ἡλικία	17b.612	6
ἄριστά	907	913	a	ἄριστος	17b.612	7
τε	914	916	d	τε	17b.612	7
διάγουσι	917	925	v	διάγω	17b.612	7
καὶ	926	929	d	καί	17b.612	7
ὑγιαίνουσι	930	940	v	ὑγιαίνω	17b.612	7
μάλιστα	941	948	d	μάλιστα	17b.612	7
.	948	949	u	.	17b.612	7
τοῦ	950	953	l	ὁ	17b.612	7
δὲ	954	956	d	δέ	17b.612	7
θέρεος	957	963	n	θέρος	17b.612	7
καὶ	1038	1041	d	καί	17b.612	8
τοῦ	1042	1045	l	ὁ	17b.612	8
φθινοπώρου	1046	1056	a	φθινόπωρον	17b.612	8
μέχρι	1057	1062	d	μέχρι	17b.612	8
μέν	1063	1066	d	μέν	17b.612	8
τινος	1067	1072	p	τις	17b.612	8
οἱ	1073	1075	l	ὁ	17b.612	8
γέροντες	1076	1084	n	γέρων	17b.612	8
τὸ	1160	1162	l	ὁ	17b.612	9
δὲ	1163	1165	d	δέ	17b.612	9
λοιπὸν	1166	1172	a	λοιπός	17b.612	9
τοῦ	1173	1176	l	ὁ	17b.612	9
φθινοπώρου	1177	1187	a	φθινόπωρον	17b.612	9
καὶ	1188	1191	d	καί	17b.612	9
τοῦ	1192	1195	l	ὁ	17b.612	9
χειμῶνος	1196	1204	n	χειμών	17b.612	9
οἱ	1205	1207	l	ὁ	17b.612	9
μέσοι	1208	1213	a	μέσος	17b.612	9
τῇσιν	1290	1295	p	ὁ	17b.612	10
ἡλικίῃσι	1296	1304	n	ἡλικία	17b.612	10
.	1304	1305	u	.	17b.612	10
οὐ	1494	1496	d	οὐ	17b.612	12
μόνον	1497	1502	a	μόνος	17b.612	12
ἐπὶ	1503	1506	r	ἐπί	17b.612	12
τῶν	1507	1510	p	ὁ	17b.612	12
ἡλικιῶν	1511	1518	n	ἡλικία	17b.612	12
ἀλλὰ	1520	1524	d	ἀλλά	17b.612	12
κἀπὶ	1525	1529	d	ἐπί	17b.612	12
τῶν	1530	1533	p	ὁ	17b.612	12
ἄλλων	1534	1539	p	ἄλλος	17b.612	12
ἁπάντων	1540	1547	a	ἅπας	17b.612	12
ὅσα	1625	1628	a	ὅσος	17b.612	13
κατὰ	1629	1633	r	κατά	17b.612	13
κρᾶσιν	1634	1640	n	κρᾶσις	17b.612	13
ἤτοι	1641	1645	d	ἤτοι	17b.612	13
συμμέτρως	1646	1655	d	σύμμετρος	17b.612	13
ἢ	1656	1657	d	ἤ	17b.612	13
ἀμέτρως	1658	1665	d	ἄμετρος	17b.612	13
ἔχει	1666	1670	v	ἔχω	17b.612	13
τὸν	1671	1674	d	ὁ	17b.612	13
εἰρημένον	1751	1760	v	ἐρῶ	17b.612	14
νῦν	1761	1764	d	νῦν	17b.612	14
ὑπὸ	1765	1768	r	ὑπό	17b.612	14
Ἱπποκράτους	1769	1780	n	Ἱπποκράτης	17b.612	14
λόγον	1781	1786	n	λόγος	17b.612	14
ἐξετάζων	1787	1795	v	ἐξετάζω	17b.612	14
εὑρήσεις	1796	1804	v	εὑρίσκω	17b.612	14
ἀληθῆ	1881	1886	a	ἀληθής	17b.612	15
.	1886	1887	u	.	17b.612	15
ταῖς	1888	1892	l	ὁ	17b.612	15
μὲν	1893	1896	d	μέν	17b.612	15
γὰρ	1897	1900	d	γάρ	17b.612	15
εὐκράτοις	1901	1910	a	εὔκρατος	17b.612	15
φύσεσι	1911	1917	n	φύσις	17b.612	15
καὶ	1918	1921	d	καί	17b.612	15
ἡλικίαις	1922	1930	n	ἡλικία	17b.612	15
καὶ	1931	1934	d	καί	17b.612	15
χώραις	2011	2017	n	χώρα	17b.612	16
ἀρίστη	2018	2024	a	ἄριστος	17b.612	16
τῶν	2025	2028	p	ὁ	17b.612	16
ὡρῶν	2029	2033	n	ὥρα	17b.612	16
ἐστιν	2034	2039	v	εἰμί	17b.612	16
ἡ	2040	2041	p	ὁ	17b.612	16
εὐκρατοτάτη	2042	2053	a	εὐκρατός	17b.612	16
δεομέναις	2055	2064	v	δέω	17b.612	16
γε	2141	2143	n	γέγε	17b.612	17
οὐ	2144	2146	d	οὐ	17b.612	17
μεταβολῆς	2147	2156	n	μεταβολή	17b.612	17
ἧς	2157	2159	n	ὅς	17b.612	17
ἔχωσιν	2160	2166	v	ἔχω	17b.612	17
ἕξεως	2167	2172	n	ἕξις	17b.612	17
ἀλλὰ	2174	2178	d	ἀλλά	17b.612	17
φυλακῆς	2179	2186	n	φυλακή	17b.612	17
ἐπειδὴ	2188	2194	d	ἐπεί	17b.612	17
τῶν	2421	2424	l	ὁ	17b.613	1
ὄντων	2425	2430	v	εἰμί	17b.613	1
ἕκαστον	2431	2438	a	ἕκαστος	17b.613	1
ὑπὸ	2439	2442	d	ὑπό	17b.613	1
μὲν	2443	2446	d	μέν	17b.613	1
τῶν	2447	2450	l	ὁ	17b.613	1
ὁμοίων	2451	2457	a	ὅμοιος	17b.613	1
φυλάττεται	2458	2468	v	φυλάσσω	17b.613	1
μεταβάλλεται	2544	2556	v	μεταβάλλω	17b.613	2
δὲ	2557	2559	d	δέ	17b.613	2
ὑπὸ	2560	2563	r	ὑπό	17b.613	2
τῶν	2564	2567	p	ὁ	17b.613	2
ἐναντίων	2568	2576	a	ἐναντίος	17b.613	2
.	2576	2577	u	.	17b.613	2
ὥσθ	2578	2581	d	ὥστε	17b.613	2
ἡ	2583	2584	l	ὁ	17b.613	2
τῶν	2585	2588	l	ὁ	17b.613	2
παίδων	2589	2595	n	παῖς	17b.613	2
ἡλικία	2670	2676	n	ἡλικία	17b.613	3
καὶ	2677	2680	d	καί	17b.613	3
τούτων	2681	2687	p	οὗτος	17b.613	3
μᾶλλον	2688	2694	d	μᾶλλον	17b.613	3
ἔτι	2695	2698	d	ἔτι	17b.613	3
ἡ	2699	2700	p	ὁ	17b.613	3
τῶν	2701	2704	l	ὁ	17b.613	3
μειρακίων	2705	2714	n	μειράκιον	17b.613	3
αὕτη	2716	2720	p	οὗτος	17b.613	3
γὰρ	2721	2724	d	γάρ	17b.613	3
ἀρίστη	2799	2805	a	ἄριστος	17b.613	4
τῶν	2806	2809	l	ὁ	17b.613	4
ἡλικιῶν	2810	2817	n	ἡλικία	17b.613	4
ἐστιν	2818	2823	v	εἰμί	17b.613	4
ἐν	2825	2827	d	ἐν	17b.613	4
ἦρι	2828	2831	n	ἦρι	17b.613	4
κάλλιστα	2832	2840	a	καλός	17b.613	4
διάγουσι	2841	2849	v	διάγω	17b.613	4
καὶ	2851	2854	d	καί	17b.613	4
κατὰ	2929	2933	d	κατά	17b.613	5
τὸν	2934	2937	p	ὁ	17b.613	5
αὐτὸν	2938	2943	p	αὐτός	17b.613	5
λόγον	2944	2949	n	λόγος	17b.613	5
ὅσαι	2950	2954	a	ὅσος	17b.613	5
τῶν	2955	2958	l	ὁ	17b.613	5
φύσεων	2959	2965	n	φύσις	17b.613	5
ἢ	2966	2967	d	ἤ	17b.613	5
τῶν	2968	2971	l	ὁ	17b.613	5
χωρῶν	2972	2977	v	χώρα	17b.613	5
εἰσιν	2978	2983	v	εἰμί	17b.613	5
εὔκρατοι	3058	3066	a	εὔκρατος	17b.613	6
.	3066	3067	u	.	17b.613	6
προσέθηκε	3068	3077	v	προστίθημι	17b.613	6
δὲ	3078	3080	d	δέ	17b.613	6
τὸ	3081	3083	l	ὁ	17b.613	6
ἦρι	3084	3087	n	ἦρι	17b.613	6
τὴν	3088	3091	l	ὁ	17b.613	6
ἀρχὴν	3092	3097	n	ἀρχή	17b.613	6
τοῦ	3098	3101	l	ὁ	17b.613	6
θέρους	3102	3108	n	θέρος	17b.613	6
ὁ	3109	3110	l	ὁ	17b.613	6
Ἱπποκράτης	3185	3195	n	Ἱπποκράτης	17b.613	7
εἰς	3197	3200	n	εἰς	17b.613	7
πλάτος	3201	3207	n	πλάτος	17b.613	7
ἐκτείνων	3208	3216	n	ἐκτείνω	17b.613	7
τὴν	3217	3220	l	ὁ	17b.613	7
χρείαν	3221	3227	n	χρεία	17b.613	7
ἑκάστου	3228	3235	a	ἕκαστος	17b.613	7
τῶν	3236	3239	l	ὁ	17b.613	7
θεωρημάτων	3314	3324	n	θεώρημα	17b.613	8
.	3324	3325	u	.	17b.613	8
ἀκριβέστερον	3326	3338	a	ἀκριβής	17b.613	8
δ	3339	3340	n	δέ	17b.613	8
ἦν	3342	3344	v	εἰμί	17b.613	8
εἰπεῖν	3345	3351	v	εἶπον	17b.613	8
τὰ	3352	3354	l	ὁ	17b.613	8
μὲν	3355	3358	d	μέν	17b.613	8
μειράκια	3359	3367	n	μειράκιον	17b.613	8
τοῦ	3442	3445	l	ὁ	17b.613	9
ἦρος	3446	3450	n	ἔαρ	17b.613	9
τοὺς	3452	3456	l	ὁ	17b.613	9
δὲ	3457	3459	d	δέ	17b.613	9
παῖδας	3460	3466	n	παῖς	17b.613	9
ἐν	3467	3469	n	ἐν	17b.613	9
ἀρχῇ	3470	3474	n	ἀρχή	17b.613	9
τοῦ	3475	3478	l	ὁ	17b.613	9
θέρους	3479	3485	n	θέρος	17b.613	9
ἄριστα	3486	3492	n	ἄριστος	17b.613	9
διάγειν	3569	3576	v	διάγω	17b.613	10
.	3576	3577	u	.	17b.613	10
ἐπὶ	3578	3581	r	ἐπί	17b.613	10
δὲ	3582	3584	d	δέ	17b.613	10
τῶν	3585	3588	l	ὁ	17b.613	10
γερόντων	3589	3597	n	γέρων	17b.613	10
διὰ	3598	3601	n	διά	17b.613	10
τὴν	3602	3605	l	ὁ	17b.613	10
ψυχρότητα	3606	3615	n	ψυχρότης	17b.613	10
τῆς	3616	3619	l	ὁ	17b.613	10
κράσεως	3620	3627	n	κρᾶσις	17b.613	10
ὠφέλιμόν	3704	3712	n	ὠφέλιμος	17b.613	11
ἐστι	3713	3717	v	εἰμί	17b.613	11
τὸ	3718	3720	l	ὁ	17b.613	11
θέρος	3721	3726	n	θέρος	17b.613	11
ὥσπερ	3728	3733	d	ὥσπερ	17b.613	11
γε	3734	3736	d	γε	17b.613	11
καὶ	3737	3740	d	καί	17b.613	11
τοῖς	3741	3745	l	ὁ	17b.613	11
ἀκμάζουσιν	3746	3756	v	ἀκμάζω	17b.613	11
ὁ	3833	3834	l	ὁ	17b.613	12
χειμὼν	3835	3841	n	χειμών	17b.613	12
ὠφελιμώτατός	3842	3854	a	ὠφέλιμος	17b.613	12
ἐστιν	3855	3860	v	εἰμί	17b.613	12
.	3860	3861	u	.	17b.613	12
ἐναντίος	3862	3870	a	ἐναντίος	17b.613	12
γάρ	3871	3874	d	γάρ	17b.613	12
ἐστι	3875	3879	v	εἰμί	17b.613	12
καὶ	3956	3959	d	καί	17b.613	13
οὗτος	3960	3965	a	οὗτος	17b.613	13
τῇ	3966	3968	p	ὁ	17b.613	13
κατὰ	3969	3973	d	κατά	17b.613	13
τούτους	3974	3981	a	οὗτος	17b.613	13
δυσκρασίᾳ	3982	3991	a	δυσκρασία	17b.613	13
χολώδει	3992	3999	a	χολώδης	17b.613	13
οὔσῃ	4000	4004	v	εἰμί	17b.613	13
οὕτω	4006	4010	d	οὕτως	17b.613	13
καὶ	4087	4090	d	καί	17b.613	14
τῶν	4091	4094	l	ὁ	17b.613	14
φύσεων	4095	4101	n	φύσις	17b.613	14
αἱ	4102	4104	p	ὁ	17b.613	14
μὲν	4105	4108	d	μέν	17b.613	14
χολωδέστεραι	4109	4121	a	χολωδής	17b.613	14
χειμῶνος	4122	4130	n	χειμών	17b.613	14
ἄριστα	4131	4137	a	ἄριστος	17b.613	14
διάγουσιν	4214	4223	n	διάγω	17b.613	15
αἱ	4225	4227	p	ὁ	17b.613	15
δὲ	4228	4230	d	δέ	17b.613	15
φλεγματικώτεραι	4231	4246	a	φλεγματικός	17b.613	15
θέρους	4247	4253	n	θέρος	17b.613	15
αἱ	4255	4257	p	ὁ	17b.613	15
δ	4258	4259	n	δέ	17b.613	15
εὔκρατοι	4261	4269	a	εὔκρατος	17b.613	15
τοῦ	4346	4349	l	ὁ	17b.613	16
ἦρος	4350	4354	n	ἔαρ	17b.613	16
.	4354	4355	u	.	17b.613	16
ὁμοίως	4356	4362	d	ὅμοιος	17b.613	16
δὲ	4363	4365	d	δέ	17b.613	16
καὶ	4366	4369	d	καί	17b.613	16
τῶν	4370	4373	l	ὁ	17b.613	16
χωρῶν	4374	4379	n	χώρα	17b.613	16
αἱ	4380	4382	l	ὁ	17b.613	16
μὲν	4383	4386	d	μέν	17b.613	16
εὔκρατοι	4387	4395	a	εὔκρατος	17b.613	16
κάλλιστον	4472	4481	a	καλός	17b.613	17
ἔχουσι	4482	4488	v	ἔχω	17b.613	17
τὸ	4489	4491	l	ὁ	17b.613	17
ἔαρ	4492	4495	n	ἔαρ	17b.613	17
αἱ	4497	4499	l	ὁ	17b.613	17
δ	4500	4501	n	δ	17b.613	17
ἄλλαι	4503	4508	a	ἄλλος	17b.613	17
θέρους	4509	4515	n	θέρος	17b.613	17
μὲν	4516	4519	d	μέν	17b.613	17
αἱ	4520	4522	l	ὁ	17b.613	17
ψυχραὶ	4523	4529	a	ψυχρός	17b.613	17
χειμῶνος	4607	4615	n	χειμών	17b.613	18
δ	4616	4617	n	δ	17b.613	18
αἱ	4619	4621	l	ὁ	17b.613	18
θερμαί	4622	4628	a	θερμός	17b.613	18
.	4628	4629	u	.	17b.613	18
καὶ	4630	4633	d	καί	17b.613	18
μὲν	4634	4637	d	μέν	17b.613	18
δὴ	4638	4640	d	δή	17b.613	18
καὶ	4641	4644	d	καί	17b.613	18
τὰς	4645	4648	l	ὁ	17b.613	18
χειρίστας	4649	4658	a	χείριστος	17b.613	18
ὥρας	4735	4739	n	ὥρα	17b.613	19
ἑκάστη	4740	4746	a	ἕκαστος	17b.613	19
τῶν	4747	4750	l	ὁ	17b.613	19
ἡλικιῶν	4751	4758	n	ἡλικία	17b.613	19
καὶ	4759	4762	d	καί	17b.613	19
τῶν	4763	4766	l	ὁ	17b.613	19
