orth	charde	charad	cat	lem	pag	linea
Νοσήματα	568	576	n	Νόσημα	17b.601	15
δὲ	577	579	d	δέ	17b.601	15
ἐν	580	582	d	ἐν	17b.601	15
μὲν	583	586	d	μέν	17b.601	15
τῇσιν	587	592	a	ὁ	17b.601	15
ἐπομβρίῃσιν	593	604	v	ἐπομβρία	17b.601	15
ὡς	605	607	d	ὡς	17b.601	15
τὰ	608	610	d	ὁ	17b.601	15
πολλὰ	611	616	a	πολύς	17b.601	15
γίνεται	617	624	v	γίγνομαι	17b.601	15
πυρετοί	701	708	a	πυρετός	17b.601	16
τε	709	711	d	τε	17b.601	16
μακροὶ	712	718	a	μακρός	17b.601	16
καὶ	719	722	d	καί	17b.601	16
κοιλίης	723	730	a	κοιλία	17b.601	16
ῥύσιες	731	737	n	ῥύσις	17b.601	16
καὶ	738	741	d	καί	17b.601	16
σηπεδόνες	742	751	n	σηπεδών	17b.601	16
καὶ	885	888	c	καί	17b.602	1
ἐπίληπτοι	889	898	a	ἐπίληπτος	17b.602	1
καὶ	899	902	c	καί	17b.602	1
ἀπόπληκτοι	903	913	a	ἀπόπληκτος	17b.602	1
καὶ	914	917	c	καί	17b.602	1
κυνάγχαι	918	926	n	κυνάγχη	17b.602	1
.	926	927	u	.	17b.602	1
ἐν	928	930	r	ἐν	17b.602	1
δὲ	931	933	d	δέ	17b.602	1
τοῖσιν	934	940	a	ὁ	17b.602	1
αὐχμοῖσι	1015	1023	n	αὐχμός	17b.602	2
φθινώδεες	1024	1033	n	φθινώδης	17b.602	2
ὀφθαλμίαι	1035	1044	n	ὀφθαλμία	17b.602	2
ἀρθρίτιδες	1046	1056	n	ἄρθριτις	17b.602	2
στραγγουρίαι	1058	1070	n	στραγγουρία	17b.602	2
καὶ	1145	1148	d	καί	17b.602	3
δυσεντερίαι	1149	1160	n	δυσεντερία	17b.602	3
.	1160	1161	u	.	17b.602	3
τὸ	1346	1348	l	ὁ	17b.602	5
μὲν	1349	1352	d	μέν	17b.602	5
τοὺς	1353	1357	l	ὁ	17b.602	5
μακροὺς	1358	1365	a	μακρός	17b.602	5
πυρετοὺς	1366	1374	a	πυρετός	17b.602	5
ὑγρότητος	1375	1384	n	ὑγρότης	17b.602	5
ἕπεσθαι	1385	1392	v	ἕπομαι	17b.602	5
πλήθει	1393	1399	n	πλῆθος	17b.602	5
θαυμαστὸν	1474	1483	a	θαυμαστός	17b.602	6
οὐδὲν	1484	1489	a	οὐδείς	17b.602	6
εἴ	1491	1493	v	εἰ	17b.602	6
γε	1494	1496	d	γε	17b.602	6
δέονται	1497	1504	v	δέομαι	17b.602	6
μὲν	1505	1508	d	μέν	17b.602	6
τῆς	1509	1512	l	ὁ	17b.602	6
πέψεως	1513	1519	n	πέψις	17b.602	6
οἱ	1520	1522	p	ὁ	17b.602	6
κάμνοντες	1597	1606	v	κάμνω	17b.602	7
εἰς	1607	1610	v	εἰς	17b.602	7
λύσιν	1611	1616	n	λύσις	17b.602	7
τῶν	1617	1620	l	ὁ	17b.602	7
νοσημάτων	1621	1630	n	νόσημα	17b.602	7
τὰς	1632	1635	l	ὁ	17b.602	7
πλείονας	1636	1644	a	πλείων	17b.602	7
δὲ	1645	1647	n	δέ	17b.602	7
ὑγρότητας	1648	1657	n	ὑγρότης	17b.602	7
εἰκὸς	1732	1737	v	ἔοικα	17b.602	8
ἐν	1738	1740	n	ἐν	17b.602	8
πλείονι	1741	1748	a	πλείων	17b.602	8
χρόνῳ	1749	1754	n	χρόνος	17b.602	8
πέττεσθαι	1755	1764	v	πέσσω	17b.602	8
.	1764	1765	u	.	17b.602	8
προσέτι	1766	1773	d	προσέτι	17b.602	8
δὲ	1774	1776	d	δέ	17b.602	8
καὶ	1777	1780	d	καί	17b.602	8
τὸ	1855	1857	l	ὁ	17b.602	9
ψυχροτέρους	1858	1869	a	ψυχρός	17b.602	9
καὶ	1870	1873	d	καί	17b.602	9
φλεγματικωτέρους	1874	1890	a	φλεγματικός	17b.602	9
ἐν	1891	1893	d	ἐν	17b.602	9
ταῖς	1894	1898	a	ὁ	17b.602	9
ἐπομβρίαις	1899	1909	n	ἐπομβρία	17b.602	9
γίνεσθαι	1986	1994	v	γίγνομαι	17b.602	10
τοὺς	1995	1999	l	ὁ	17b.602	10
χυμοὺς	2000	2006	n	χυμός	17b.602	10
ὥσπερ	2008	2013	d	ὥσπερ	17b.602	10
αὖ	2014	2016	d	αὖ	17b.602	10
πάλιν	2017	2022	d	πάλιν	17b.602	10
ἐν	2023	2025	d	ἐν	17b.602	10
τοῖς	2026	2030	d	ὁ	17b.602	10
αὐχμοῖς	2031	2038	d	αὐχμός	17b.602	10
χολωδεστέρους	2115	2128	a	χολώδης	17b.602	11
ὥστε	2130	2134	d	ὥστε	17b.602	11
καὶ	2135	2138	d	καί	17b.602	11
κατὰ	2139	2143	d	κατά	17b.602	11
τοῦτο	2144	2149	a	οὗτος	17b.602	11
χρονιοῦσι	2150	2159	v	χρονίζω	17b.602	11
μὲν	2160	2163	d	μέν	17b.602	11
ἐν	2164	2166	d	ἐν	17b.602	11
ταῖς	2167	2171	d	ὁ	17b.602	11
ἐπομβρίαις	2248	2258	n	ἐπομβρία	17b.602	12
ὀξύτεροι	2260	2268	a	ὀξύς	17b.602	12
δὲ	2269	2271	d	δέ	17b.602	12
ἐν	2272	2274	d	ἐν	17b.602	12
τοῖς	2275	2279	l	ὁ	17b.602	12
αὐχμοῖς	2280	2287	n	αὐχμός	17b.602	12
πυρετοὶ	2288	2295	a	πυρετός	17b.602	12
γενήσονται	2296	2306	v	γίγνομαι	17b.602	12
τὸ	2384	2386	l	ὁ	17b.602	13
δὲ	2387	2389	d	δέ	17b.602	13
καὶ	2390	2393	d	καί	17b.602	13
τὰς	2394	2397	l	ὁ	17b.602	13
ῥύσεις	2398	2404	n	ῥῦσις	17b.602	13
τῆς	2405	2408	l	ὁ	17b.602	13
κοιλίας	2409	2416	n	κοιλία	17b.602	13
εἰκότως	2417	2424	d	εἰκότως	17b.602	13
ἐν	2425	2427	d	ἐν	17b.602	13
