orth	charde	charad	cat	lem	pag	linea
καὶ	562	565	c	καί	17b.428	8
οἷσιν	566	571	p	ὅς	17b.428	8
ἅπαξ	572	576	d	ἅπαξ	17b.428	8
ἢ	577	578	d	ἤ	17b.428	8
δὶς	579	582	d	δίς	17b.428	8
καὶ	583	586	d	καί	17b.428	8
πλείω	587	592	a	πλείων	17b.428	8
ἢ	593	594	c	ἤ	17b.428	8
ἐλάσσω	595	601	a	ἐλάσσων	17b.428	8
καὶ	602	605	c	καί	17b.428	8
κατὰ	606	610	r	κατά	17b.428	8
μέρος	611	616	n	μέρος	17b.428	8
.	616	617	u	.	17b.428	8
δοτέον	692	698	d	δοτέος	17b.428	9
δέ	699	701	d	δέ	17b.428	9
τι	702	704	p	τις	17b.428	9
καὶ	705	708	c	καί	17b.428	9
τῇ	709	711	l	ὁ	17b.428	9
ὥρῃ	712	715	n	ὥρα	17b.428	9
καὶ	716	719	d	καί	17b.428	9
τῇ	720	722	l	ὁ	17b.428	9
χώρῃ	723	727	n	χώρα	17b.428	9
τῇ	729	731	l	ὁ	17b.428	9
ἡλικίῃ	732	738	n	ἡλικία	17b.428	9
καὶ	739	742	c	καί	17b.428	9
τῷ	819	821	l	ὁ	17b.428	10
ἔθει	822	826	n	θέω	17b.428	10
.	826	827	u	.	17b.428	10
ἐπειδὴ	1016	1022	n	ἐπεί	17b.428	12
τὸν	1023	1026	l	ὁ	17b.428	12
περὶ	1027	1031	r	περί	17b.428	12
τῆς	1032	1035	l	ὁ	17b.428	12
ποσότητος	1036	1045	n	ποσότης	17b.428	12
καὶ	1046	1049	d	καί	17b.428	12
ποιότητος	1050	1059	n	ποιότης	17b.428	12
ἐποιήσατο	1060	1069	v	ποιέω	17b.428	12
λόγον	1146	1151	n	λόγος	17b.428	13
ἑξῆς	1153	1157	d	ἑξῆς	17b.428	13
ἡμᾶς	1158	1162	n	ἐγώ	17b.428	13
διδάσκει	1163	1171	v	διδάσκω	17b.428	13
περὶ	1172	1176	r	περί	17b.428	13
τοῦ	1177	1180	l	ὁ	17b.428	13
τρόπου	1181	1187	n	τρόπος	17b.428	13
τῶν	1188	1191	l	ὁ	17b.428	13
προσφερομένων	1192	1205	v	προσφέρω	17b.428	13
.	1205	1206	u	.	17b.428	13
οὐ	1283	1285	d	οὐ	17b.428	14
γὰρ	1286	1289	d	γάρ	17b.428	14
ἱκανὸν	1290	1296	a	ἱκανός	17b.428	14
αὐτὸ	1297	1301	a	αὐτός	17b.428	14
τοῦτο	1302	1307	p	οὗτος	17b.428	14
μόνον	1308	1313	a	μόνος	17b.428	14
ὅτι	1315	1318	p	ὅτι	17b.428	14
τῷδε	1319	1323	a	ὅδε	17b.428	14
πλέον	1400	1405	a	πλέος	17b.428	15
ἢ	1406	1407	d	ἤ	17b.428	15
