orth	charde	charad	cat	lem	pag	linea
ὁκόταν	555	561	n	ὁδότης	15.181	2
δὲ	562	564	d	δέ	15.181	2
τὸ	565	567	l	ὁ	15.181	2
ἔαρ	568	571	n	ἔαρ	15.181	2
ἐπιλαμβάνῃ	572	582	v	ἐπιλαμβάνω	15.181	2
τό	584	586	l	ὁ	15.181	2
τε	587	589	d	τε	15.181	2
πόμα	590	594	n	πόμα	15.181	2
χρὴ	595	598	v	χρή	15.181	2
πλέον	599	604	a	πλέος	15.181	2
πίνειν	605	611	v	πίνω	15.181	2
οἶνον	684	689	n	οἶνος	15.181	3
καὶ	690	693	d	καί	15.181	3
ὑδαρέστερον	694	705	a	ὑδαρής	15.181	3
καὶ	706	709	d	καί	15.181	3
κατ	710	713	d	κατά	15.181	3
ὀλίγον	715	721	a	ὀλίγος	15.181	3
καὶ	722	725	c	καί	15.181	3
τοῖσι	726	731	a	ὁ	15.181	3
σιτίοισι	732	740	a	σιτίον	15.181	3
μαλθακωτέροισι	813	827	a	μαλθακός	15.181	4
χρέεσθαι	828	836	v	χράω	15.181	4
καὶ	837	840	d	καί	15.181	4
ἐλάσσοσι	841	849	a	ἐλάσσων	15.181	4
καὶ	851	854	c	καί	15.181	4
τὸν	855	858	a	ὁ	15.181	4
ἄρτον	931	936	a	ἄρτος	15.181	5
ἀφαιρέοντα	937	947	v	ἀφαιρέω	15.181	5
μᾶζαν	948	953	n	μᾶζα	15.181	5
προστιθέναι	954	965	v	προστίθημι	15.181	5
καὶ	967	970	d	καί	15.181	5
τὰ	971	973	p	ὁ	15.181	5
ὄψα	974	977	v	ὄψος	15.181	5
κατὰ	978	982	d	κατά	15.181	5
τὸν	1055	1058	l	ὁ	15.181	6
αὐτὸν	1059	1064	a	αὐτός	15.181	6
λόγον	1065	1070	n	λόγος	15.181	6
ἀφαιρέειν	1071	1080	v	ἀφαιρέω	15.181	6
ἔκ	1082	1084	p	ἐκ	15.181	6
τε	1085	1087	d	τε	15.181	6
