orth	charde	charad	cat	lem	pag	linea
ταῦτα	436	441	p	οὗτος	1.93	1
εἰπόντος	442	450	v	εἶπον	1.93	1
τοῦ	451	454	l	ὁ	1.93	1
ἐμπειρικοῦ	455	465	a	ἐμπειρικός	1.93	1
παρελθὼν	466	474	v	παρέρχομαι	1.93	1
ὁ	475	476	p	ὁ	1.93	1
δογματικὸς	545	555	a	δογματικός	1.93	2
ὧδέ	556	559	d	ὧδε	1.93	2
πως	560	563	d	πως	1.93	2
λεγέτω	564	570	v	λέγω	1.93	2
Τάχα	572	576	d	Τάχα	1.93	2
μὲν	577	580	d	μέν	1.93	2
εὖ	581	583	d	εὖ	1.93	2
φρονοῦντί	584	593	v	φρονέω	1.93	2
σοι	594	597	p	σύ	1.93	2
καὶ	598	601	d	καί	1.93	2
ταῦτα	670	675	p	οὗτος	1.93	3
ἦν	676	678	v	εἰμί	1.93	3
ἱκανὰ	679	684	a	ἱκανός	1.93	3
περὶ	686	690	d	περί	1.93	3
τοῦ	691	694	p	ὁ	1.93	3
μήθ	695	698	d	μήτε	1.93	3
ἡλικίαν	700	707	n	ἡλικία	1.93	3
μήθ	709	712	d	μήτε	1.93	3
ὥραν	714	718	n	ὥρα	1.93	3
μήτε	720	724	d	μήτε	1.93	3
χώραν	793	798	n	χώρα	1.93	4
ἀλλὰ	800	804	d	ἀλλά	1.93	4
μηδὲ	805	809	d	μηδέ	1.93	4
προκαταρκτικὸν	810	824	a	προκαταρκτικός	1.93	4
αἴτιον	825	831	a	αἴτιος	1.93	4
ἢ	833	834	d	ἤ1	1.93	4
μέρος	835	840	n	μέρος	1.93	4
τι	841	843	p	τις	1.93	4
τοῦ	844	847	p	ὁ	1.93	4
σώματος	916	923	n	σῶμα	1.93	5
ἄχρηστον	924	932	a	ἄχρηστος	1.93	5
ὑπολαμβάνειν	933	945	v	ὑπολαμβάνω	1.93	5
.	945	946	u	.	1.93	5
εἰ	947	949	c	εἰ	1.93	5
δέ	950	952	c	δέ	1.93	5
σε	953	955	p	σύ	1.93	5
μήπω	956	960	p	μήπω	1.93	5
πέπεικεν	961	969	v	πείθω	1.93	5
ὁ	1038	1039	l	ὁ	1.93	6
ἐμπειρικὸς	1040	1050	a	ἐμπειρικός	1.93	6
ὑπομιμνήσκων	1052	1064	v	ὑπομιμνήσκω	1.93	6
τῶν	1065	1068	p	ὁ	1.93	6
φαινομένων	1069	1079	v	φαίνω	1.93	6
ἀλλά	1081	1085	d	ἀλλά	1.93	6
τινος	1086	1091	p	τις	1.93	6
ἔτι	1160	1163	d	ἔτι	1.93	7
καὶ	1164	1167	d	καί	1.93	7
λόγου	1168	1173	n	λόγος	1.93	7
δέοι	1174	1178	v	δεῖ	1.93	7
τοῦτόν	1180	1186	p	οὗτος	1.93	7
μοι	1187	1190	p	ἐγώ	1.93	7
δοκῶ	1191	1195	v	δοκέω	1.93	7
προσθήσειν	1196	1206	v	προστίθημι	1.93	7
ἐγὼ	1207	1210	p	ἐγώ	1.93	7
καὶ	1212	1215	p	καί	1.93	7
τὴν	1284	1287	p	ὁ	1.93	8
ὑπόθεσίν	1288	1296	n	ὑπόθεσις	1.93	8
σου	1297	1300	p	σύ	1.93	8
τῆς	1301	1304	l	ὁ	1.93	8
αἱρέσεως	1305	1313	n	αἵρεσις	1.93	8
ἀποδείξω	1314	1322	v	ἀποδείκνυμι	1.93	8
σαθράν	1323	1329	a	σαθρός	1.93	8
.	1329	1330	u	.	1.93	8
ἀκούω	1331	1336	v	ἀκούω	1.93	8
μὲν	1405	1408	d	μέν	1.93	9
γὰρ	1409	1412	d	γάρ	1.93	9
ὑμῶν	1413	1417	p	σύ	1.93	9
λεγόντων	1418	1426	v	λέγω	1.93	9
γνῶσιν	1427	1433	v	γνῶσις	1.93	9
φαινομένων	1434	1444	v	φαίνω	1.93	9
κοινοτήτων	1445	1455	v	κοινότης	1.93	9
ἐρωτῶ	1527	1532	v	ἐρωτάω	1.93	10
δὲ	1533	1535	d	δέ	1.93	10
ἑκάστοτε	1536	1544	d	ἑκάστοτε	1.93	10
περὶ	1546	1550	d	περί	1.93	10
τί	1551	1553	p	τίς	1.93	10
μάλιστα	1554	1561	d	μάλιστα	1.93	10
ἡ	1562	1563	p	ὁ	1.93	10
κοινότης	1564	1572	d	κοινότης	1.93	10
αὕτη	1573	1577	p	οὗτος	1.93	10
συνίσταται	1578	1588	v	συνίστημι	1.93	10
καὶ	1660	1663	d	καί	1.93	11
πῶς	1664	1667	d	πῶς	1.93	11
αὐτὴν	1668	1673	p	αὐτός	1.93	11
γνωριοῦμεν	1674	1684	v	γνωρίζω	1.93	11
οὐδέπω	1686	1692	d	οὐδέπω	1.93	11
καὶ	1693	1696	d	καί	1.93	11
νῦν	1697	1700	d	νῦν	1.93	11
μοι	1701	1704	p	ἐγώ	1.93	11
δοκῶ	1775	1779	v	δοκέω	1.93	12
γνῶναι	1780	1786	v	γιγνώσκω	1.93	12
δύνασθαι	1787	1795	v	δύναμαι	1.93	12
.	1795	1796	u	.	1.93	12
τὸ	1797	1799	l	ὁ	1.93	12
δ	1800	1801	n	δέ	1.93	12
αἴτιον	1803	1809	a	αἴτιος	1.93	12
ἄχρι	1810	1814	r	ἄχρι	1.93	12
τῶν	1815	1818	l	ὁ	1.93	12
ὀνομάτων	1819	1827	n	ὄνομα	1.93	12
ἀλλήλοις	1898	1906	a	ἀλλήλων	1.93	13
ὁμολογεῖτε	1907	1917	v	ὁμολογέω	1.93	13
περὶ	1919	1923	r	περί	1.93	13
τῶν	1924	1927	l	ὁ	1.93	13
πραγμάτων	1928	1937	n	πρᾶγμα	1.93	13
διαφερόμενοι	1938	1950	v	διαφέρω	1.93	13
.	1950	1951	u	.	1.93	13
τινες	2022	2027	p	τις	1.93	14
γὰρ	2028	2031	d	γάρ	1.93	14
ὑμῶν	2032	2036	p	σύ	1.93	14
ταῖς	2037	2041	p	ὁ	1.93	14
παρὰ	2042	2046	n	παρά	1.93	14
φύσιν	2047	2052	n	φύσις	1.93	14
ἐκκρίσεσι	2053	2062	n	ἔκκρισις	1.93	14
παραμετροῦσι	2063	2075	v	παραμετρέω	1.93	14
τὸ	2076	2078	l	ὁ	1.93	14
στεγνὸν	2149	2156	a	στεγνός	1.93	15
καὶ	2157	2160	d	καί	1.93	15
τὸ	2161	2163	l	ὁ	1.93	15
ῥοῶδες	2164	2170	n	ῥοώδης	1.93	15
ἰσχομένων	2172	2181	v	ἴσχω	1.93	15
μὲν	2182	2185	d	μέν	1.93	15
αὐτῶν	2186	2191	p	αὐτός	1.93	15
στέγνωσιν	2193	2202	n	στέγνωσις	1.93	15
ὀνομάζοντες	2203	2214	v	ὀνομάζω	1.93	15
τὸ	2285	2287	l	ὁ	1.93	16
πάθος	2288	2293	n	πάθος	1.93	16
ἀμέτρως	2295	2302	d	ἄμετρος	1.93	16
δ	2303	2304	n	δέ	1.93	16
ἐκκρινομένων	2306	2318	v	ἐκκρίνω	1.93	16
ῥύσιν	2320	2325	n	ῥύσις	1.93	16
.	2325	2326	u	.	1.93	16
ἄλλοι	2327	2332	p	ἄλλος	1.93	16
δέ	2403	2405	d	δέ	1.93	17
τινες	2406	2411	p	τις	1.93	17
ἐξ	2412	2414	r	ἐκ	1.93	17
ὑμῶν	2415	2419	p	σύ	1.93	17
ἐν	2420	2422	p	ἐν	1.93	17
ταῖς	2423	2427	p	ὁ	1.93	17
λοιπαῖς	2428	2435	a	λοιπός	1.93	17
τῶν	2436	2439	l	ὁ	1.93	17
σωμάτων	2440	2447	n	σῶμα	1.93	17
διαθέσεσι	2448	2457	n	διάθεσις	1.93	17
τὰ	2581	2583	l	ὁ	1.94	1
πάθη	2584	2588	n	πάθος	1.94	1
φασὶν	2589	2594	v	φημί	1.94	1
εἶναι	2595	2600	v	εἰμί	1.94	1
καὶ	2602	2605	d	καί	1.94	1
μέμφονταί	2606	2615	v	μέμφομαι	1.94	1
γε	2616	2618	d	γε	1.94	1
δεινῶς	2619	2625	v	δεινός	1.94	1
τοῖς	2626	2630	l	ὁ	1.94	1
εἰς	2631	2634	v	εἰς	1.94	1
τὸ	2635	2637	l	ὁ	1.94	1
κενούμενον	2706	2716	v	κενόω	1.94	2
ἀποβλέπουσιν	2717	2729	v	ἀποβλέπω	1.94	2
.	2729	2730	u	.	1.94	2
ἐμοὶ	2731	2735	p	ἐγώ	1.94	2
δὲ	2736	2738	d	δέ	1.94	2
ὅπη	2739	2742	d	ὅπη	1.94	2
δοκοῦσιν	2743	2751	v	δοκέω	1.94	2
ἑκάτεροι	2752	2760	a	ἑκάτερος	1.94	2
σφάλλεσθαι	2829	2839	v	σφάλλω	1.94	3
τάχα	2841	2845	d	τάχα	1.94	3
