orth	charde	charad	cat	lem	pag	linea
ᅠ	154	155	u	̆	11.729	1
ᅠ	253	254	u	̆	11.729	1
ᅠ	356	357	u	̆	11.729	1
ᅠ	446	447	u	̆	11.729	9
καὶ	454	457	c	καί	11.729	9
μέν	458	461	d	μέν	11.729	9
γε	462	464	d	γε	11.729	9
ὡς	465	467	d	ὡς	11.729	9
ἐμπλαστικὸν	468	479	a	ἐμπλαστικός	11.729	9
εἶναι	480	485	v	εἰμί	11.729	9
χρὴ	486	489	v	χρή	11.729	9
τὸ	490	492	l	ὁ	11.729	9
ᅠ	560	561	-	̆	11.729	10
τοιοῦτον	568	576	p	τοιοῦτος	11.729	10
φάρμακον	577	585	a	φάρμακον	11.729	10
ἵν	587	589	p	ἵνα	11.729	10
ἀκριβῶς	591	598	d	ἀκριβῶς	11.729	10
ᾖ	599	600	v	εἰμί	11.729	10
διαπυητικὸν	601	612	d	διαπυητικός	11.729	10
ἤδη	614	617	d	ἤδη	11.729	10
μοι	618	621	p	ἐγώ	11.729	10
καὶ	622	625	d	καί	11.729	10
ᅠ	693	694	d	̆	11.729	11
τοῦτο	701	706	p	οὗτος	11.729	11
δοκῶ	707	711	v	δοκέω	11.729	11
φαίνεσθαι	712	721	v	φαίνω	11.729	11
σαφῶς	722	727	d	σαφής	11.729	11
.	727	728	u	.	11.729	11
εἰ	729	731	c	εἰ	11.729	11
γὰρ	732	735	d	γάρ	11.729	11
τὴν	736	739	l	ὁ	11.729	11
οὐσίαν	740	746	n	οὐσία	11.729	11
αὐξῆσαι	747	754	v	αὐξάνω	11.729	11
.	754	755	u	.	11.729	11
ᅠ	823	824	-	̆	11.729	12
τῆς	831	834	l	ὁ	11.729	12
ἐμφύτου	835	842	p	ἔμφυτος	11.729	12
θερμότητος	843	853	n	θερμότης	11.729	12
οὐκ	855	858	d	οὐ	11.729	12
ἐπιθεῖναι	859	868	v	ἐπιτίθημι	11.729	12
προσήκει	869	877	v	προσήκω	11.729	12
τὴν	878	881	l	ὁ	11.729	12
ποιότητα	882	890	n	ποιότης	11.729	12
ᅠ	959	960	n	̆	11.729	13
πεφράχθαι	967	976	v	φράσσω	11.729	13
χρὴ	977	980	v	χρή	11.729	13
τοὺς	981	985	l	ὁ	11.729	13
πόρους	986	992	n	πόρος	11.729	13
τοῦ	993	996	l	ὁ	11.729	13
σώματος	997	1004	n	σῶμα	11.729	13
ἵν	1006	1008	p	ἵνω	11.729	13
ἔνδον	1010	1015	d	ἔνδον	11.729	13
ᅠ	1083	1084	n	̆	11.729	14
ἀποστέγωσι	1091	1101	v	ἀποστέγω	11.729	14
τὰς	1102	1105	l	ὁ	11.729	14
ἀτμώδεις	1106	1114	v	ἀτμώδης	11.729	14
διαπνοάς	1115	1123	n	διαπνοή	11.729	14
.	1123	1124	u	.	11.729	14
ὡς	1125	1127	d	ὡς	11.729	14
ὅσα	1128	1131	p	ὅσος	11.729	14
γε	1132	1134	d	γε	11.729	14
τῶν	1135	1138	l	ὁ	11.729	14
καταπλασμάτων	1139	1152	n	κατάπλασμα	11.729	14
ᅠ	1220	1221	d	̆	11.729	15
ἢ	1228	1229	d	ἤ	11.729	15
τῷ	1230	1232	l	ὁ	11.729	15
ῥύπτειν	1233	1240	v	ῥύπτω	11.729	15
ἢ	1241	1242	d	ἤ	11.729	15
τῷ	1243	1245	l	ὁ	11.729	15
θερμαίνειν	1246	1256	v	θερμαίνω	11.729	15
σφοδρότερον	1257	1268	a	σφοδρός	11.729	15
ᅠ	1336	1337	v	̆	11.729	16
ἐπιτρέπει	1344	1353	v	ἐπιτρέπω	11.729	16
διαφορεῖσθαι	1354	1366	v	διαφορέω	11.729	16
τοὺς	1367	1371	l	ὁ	11.729	16
ἀτμοὺς	1372	1378	v	ἀτμός	11.729	16
ξηραίνει	1380	1388	v	ξηραίνω	11.729	16
μὲν	1389	1392	d	μέν	11.729	16
οὐ	1394	1396	d	οὐ	11.729	16
μὴν	1397	1400	d	μήν	11.729	16
ᅠ	1468	1469	u	̆	11.729	17
ἐμπυΐσκει	1476	1485	v	ἐμπυισκώς	11.729	17
γε	1486	1488	d	γε	11.729	17
.	1488	1489	u	.	11.729	17
τοιαῦτα	1490	1497	p	τοιοῦτος	11.729	17
δ	1498	1499	p	δέ	11.729	17
ἐστὶ	1501	1505	v	εἰμί	11.729	17
τό	1506	1508	l	ὁ	11.729	17
τε	1509	1511	d	τε	11.729	17
τῶν	1512	1515	l	ὁ	11.729	17
κριθῶν	1516	1522	n	κριθή	11.729	17
καὶ	1523	1526	d	καί	11.729	17
τῶν	1527	1530	l	ὁ	11.729	17
ᅠ	1598	1599	p	̆	11.729	18
ἐρεβίνθων	1606	1615	v	ἐρέβινθος	11.729	18
καὶ	1616	1619	c	καί	11.729	18
τὸ	1620	1622	l	ὁ	11.729	18
τῆς	1623	1626	l	ὁ	11.729	18
τήλεως	1627	1633	a	τῆλις	11.729	18
καὶ	1634	1637	c	καί	11.729	18
τὸ	1638	1640	l	ὁ	11.729	18
τῶν	1641	1644	l	ὁ	11.729	18
κυάμων	1645	1651	n	κύαμ	11.729	18
ἄλευρον	1652	1659	n	ἄλευρος	11.729	18
ᅠ	1710	1711	n	̆	11.730	1
ᅠ	1784	1785	n	̆	11.730	1
ἔτι	1792	1795	d	ἔτι	11.730	1
δὲ	1796	1798	d	δέ	11.730	1
μᾶλλον	1799	1805	d	μᾶλλον	11.730	1
τῶν	1806	1809	l	ὁ	11.730	1
αἰρῶν	1810	1815	n	αἴρω	11.730	1
ὀρόβων	1817	1823	n	ὄροβος	11.730	1
ἐλύμου	1825	1831	n	ἔλυμος	11.730	1
θέρμων	1833	1839	n	θέρμος	11.730	1
κέγχρου	1841	1848	n	κέγχρος	11.730	1
ᅠ	1914	1915	d	̆	11.730	2
καὶ	1922	1925	d	καί	11.730	2
πάντων	1926	1932	a	πᾶς	11.730	2
τῶν	1933	1936	l	ὁ	11.730	2
ξηραινόντων	1937	1948	v	ξηραίνω	11.730	2
.	1948	1949	u	.	11.730	2
ὑπό	1950	1953	r	ὑπό	11.730	2
τε	1954	1956	d	τε	11.730	2
γὰρ	1957	1960	d	γάρ	11.730	2
τῶν	1961	1964	l	ὁ	11.730	2
ῥυπτόντων	1965	1974	v	ῥύπτω	11.730	2
ᅠ	2041	2042	d	̆	11.730	3
εἰ	2049	2051	c	εἰ	11.730	3
καὶ	2052	2055	d	καί	11.730	3
μὴ	2056	2058	d	μή	11.730	3
θερμαίνει	2059	2068	v	θερμαίνω	11.730	3
σφοδρῶς	2069	2076	d	σφοδρός	11.730	3
ἐκφραττομένων	2078	2091	v	ἐκφράσσω	11.730	3
τε	2092	2094	d	τε	11.730	3
ᅠ	2160	2161	d	̆	11.730	4
καὶ	2168	2171	c	καί	11.730	4
ἀνοιγνυμένων	2172	2184	v	ἀνοίγνυμι	11.730	4
τῶν	2185	2188	l	ὁ	11.730	4
πόρων	2189	2194	v	πόρος	11.730	4
συναπέρχεται	2195	2207	v	συναπέρχω	11.730	4
καὶ	2208	2211	d	καί	11.730	4
τὸ	2212	2214	l	ὁ	11.730	4
τοῦ	2215	2218	l	ὁ	11.730	4
ᅠ	2284	2285	d	̆	11.730	5
μορίου	2292	2298	a	μόριον	11.730	5
θερμὸν	2299	2305	a	θερμός	11.730	5
ὥστε	2307	2311	d	ὥστε	11.730	5
μὴ	2312	2314	d	μή	11.730	5
σώζεσθαι	2315	2323	v	σώζω	11.730	5
τὴν	2324	2327	l	ὁ	11.730	5
κατὰ	2328	2332	d	κατά	11.730	5
φύσιν	2333	2338	n	φύσις	11.730	5
αὐτῷ	2339	2343	p	αὐτός	11.730	5
ᅠ	2409	2410	d	̆	11.730	6
συμμετρίαν	2417	2427	n	συμμετρία	11.730	6
ὑπό	2429	2432	d	ὑπό	11.730	6
τε	2433	2435	d	τε	11.730	6
τῶν	2436	2439	p	ὁ	11.730	6
σφοδρῶς	2440	2447	d	σφοδρός	11.730	6
θερμαινόντων	2448	2460	v	θερμαίνω	11.730	6
ἐκκενοῦται	2461	2471	v	ἐκκενόω	11.730	6
ᅠ	2537	2538	d	̆	11.730	7
μέντοι	2545	2551	d	μέντοι	11.730	7
καὶ	2552	2555	d	καί	11.730	7
ταύτης	2556	2562	a	οὗτος	11.730	7
οὐκ	2563	2566	d	οὐ	11.730	7
ὀλίγον	2567	2573	a	ὀλίγος	11.730	7
ὑποθερμαίνεται	2575	2589	v	ὑποθερμαίνω	11.730	7
δὲ	2590	2592	d	δέ	11.730	7
ἡ	2593	2594	d	ὁ	11.730	7
λοιπὴ	2595	2600	a	λοιπός	11.730	7
ᅠ	2667	2668	d	̆	11.730	8
καὶ	2675	2678	d	καί	11.730	8
οὕτω	2679	2683	d	οὕτως	11.730	8
συμβαίνει	2684	2693	v	συμβαίνω	11.730	8
τὴν	2694	2697	l	ὁ	11.730	8
μὲν	2698	2701	d	μέν	11.730	8
οὐσίαν	2702	2708	a	οὐσία	11.730	8
τῆς	2709	2712	p	ὁ	11.730	8
ἐμφύτου	2713	2720	a	ἔμφυτος	11.730	8
θερμότητος	2721	2731	n	θερμότης	11.730	8
ᅠ	2797	2798	n	̆	11.730	9
ἐλάττονα	2805	2813	a	ἐλάσσων	11.730	9
γίγνεσθαι	2814	2823	v	γίγνομαι	11.730	9
τὴν	2825	2828	l	ὁ	11.730	9
ποιότητα	2829	2837	n	ποιότης	11.730	9
δ	2838	2839	n	δ	11.730	9
ἐπιτείνεσθαι	2841	2853	v	ἐπιτείνω	11.730	9
.	2853	2854	u	.	11.730	9
χρὴ	2855	2858	v	χρή	11.730	9
ᅠ	2926	2927	u	̆	11.730	10
δὲ	2934	2936	d	δέ	11.730	10
οὐδέτερον	2937	2946	a	οὐδέτερος	11.730	10
ᅠ	3035	3036	c	̆	11.730	10
εἶναι	3043	3048	v	εἰμί	11.730	10
τούτων	3049	3055	p	οὗτος	11.730	10
ἀλλὰ	3057	3061	d	ἀλλά	11.730	10
τὸ	3062	3064	l	ὁ	11.730	10
μὲν	3065	3068	d	μέν	11.730	10
ἀτμῶδες	3069	3076	a	ἀτμώδης	11.730	10
καὶ	3077	3080	d	καί	11.730	10
ᅠ	3148	3149	a	̆	11.730	11
θερμὸν	3156	3162	a	θερμός	11.730	11
πνεῦμα	3163	3169	a	πνεῦμα	11.730	11
περιέχεσθαι	3170	3181	v	περιέχω	11.730	11
πλεῖστον	3182	3190	a	πλεῖστος	11.730	11
ἀκριβῶς	3192	3199	d	ἀκριβής	11.730	11
δ	3200	3201	a	δέ	11.730	11
εἶναι	3203	3208	v	εἰμί	11.730	11
σύμμετρον	3209	3218	a	σύμμετρος	11.730	11
ᅠ	3286	3287	d	̆	11.730	12
τῇ	3294	3296	p	ὁ	11.730	12
θερμότητι	3297	3306	a	θερμότης	11.730	12
τοῦτο	3308	3313	p	οὗτος	11.730	12
γάρ	3314	3317	d	γάρ	11.730	12
τοι	3318	3321	p	σύ	11.730	12
κᾀν	3322	3325	a	εἴτε	11.730	12
τοῖς	3326	3330	l	ὁ	11.730	12
παισὶν	3331	3337	n	παῖς	11.730	12
ὑπάρχον	3338	3345	v	ὑπάρχω	11.730	12
ᅠ	3413	3414	a	̆	11.730	13
πλεῖστον	3421	3429	a	πλεῖστος	11.730	13
ἅπαντα	3430	3436	a	ἅπας	11.730	13
συναύξει	3437	3445	n	συναύγω	11.730	13
τὰ	3446	3448	p	ὁ	11.730	13
φυσικὰ	3449	3455	a	φυσικός	11.730	13
τῶν	3456	3459	l	ὁ	11.730	13
ἔργων	3460	3465	n	ἔργον	11.730	13
.	3465	3466	u	.	11.730	13
εἰσὶ	3467	3471	v	εἰμί	11.730	13
ᅠ	3539	3540	-	̆	11.730	14
μὲν	3547	3550	d	μέν	11.730	14
οὖν	3551	3554	d	οὖν	11.730	14
οἳ	3555	3557	p	ὅς	11.730	14
μηδ	3558	3561	p	μηδέ	11.730	14
αὐτὸ	3563	3567	p	αὐτός	11.730	14
τοῦτο	3568	3573	p	οὗτος	11.730	14
γιγνώσκουσιν	3574	3586	v	γιγνώσκω	11.730	14
καὶ	3588	3591	d	καί	11.730	14
πρὸς	3592	3596	d	πρός	11.730	14
τῷ	3597	3599	l	ὁ	11.730	14
ᅠ	3667	3668	p	̆	11.730	15
μὴ	3675	3677	d	μή	11.730	15
γιγνώσκειν	3678	3688	v	γιγνώσκω	11.730	15
ἐγκαλοῦσιν	3689	3699	v	ἐγκαλέω	11.730	15
ἱπποκράτει	3700	3710	v	̔Ιπποκράτης	11.730	15
τὰ	3712	3714	l	ὁ	11.730	15
αὐξανόμενα	3715	3725	v	αὐξάνω	11.730	15
πλεῖστον	3726	3734	a	πλεῖστος	11.730	15
ᅠ	3802	3803	v	̆	11.730	16
ἔχειν	3810	3815	v	ἔχω	11.730	16
εἰπόντι	3816	3823	v	εἶπον	11.730	16
τὸ	3824	3826	l	ὁ	11.730	16
ἔμφυτον	3827	3834	a	ἔμφυτος	11.730	16
θερμόν	3835	3841	a	θερμός	11.730	16
.	3841	3842	u	.	11.730	16
ἀλλ	3843	3846	p	ἀλλά	11.730	16
ἡμᾶς	3848	3852	p	ἐγώ	11.730	16
χρὴ	3853	3856	v	χρή	11.730	16
μήτε	3857	3861	d	μήτε	11.730	16
ᅠ	3929	3930	c	̆	11.730	17
παρακούειν	3937	3947	v	παρακούω	11.730	17
αὐτοῦ	3948	3953	p	αὐτός	11.730	17
καὶ	3954	3957	d	καί	11.730	17
γιγνώσκειν	3958	3968	v	γιγνώσκω	11.730	17
ἔμφυτον	3969	3976	a	ἔμφυτος	11.730	17
εἰρῆσθαι	3977	3985	v	ἐρῶ	11.730	17
θερμὸν	3986	3992	a	θερμός	11.730	17
ᅠ	4061	4062	d	̆	11.730	18
ὅπερ	4069	4073	p	ὅσπερ	11.730	18
καὶ	4074	4077	d	καί	11.730	18
πνεῦμα	4078	4084	a	πνεῦμα	11.730	18
ἑκάστῳ	4085	4091	a	ἕκαστος	11.730	18
τῶν	4092	4095	p	ὁ	11.730	18
ζώων	4096	4100	v	ζώω	11.730	18
ὀνομάζομεν	4101	4111	v	ὀνομάζω	11.730	18
ὑπὲρ	4113	4117	r	ὑπέρ	11.730	18
ᅠ	4167	4168	r	̆	11.731	1
ᅠ	4241	4242	-	̆	11.731	1
οὗ	4249	4251	p	ὅς	11.731	1
καὶ	4252	4255	c	καί	11.731	1
Ἀριστοτέλης	4256	4267	n	Ἀριστοτέλης	11.731	1
ἔγραψεν	4268	4275	v	γράφω	11.731	1
.	4275	4276	u	.	11.731	1
οὐδὲν	4277	4282	p	οὐδείς	11.731	1
δὲ	4283	4285	d	δέ	11.731	1
κωλύει	4286	4292	v	κωλύω	11.731	1
καὶ	4293	4296	d	καί	11.731	1
τὴν	4297	4300	l	ὁ	11.731	1
αἱματικὴν	4301	4310	a	αἱματικός	11.731	1
ᅠ	4376	4377	a	̆	11.731	2
οὐσίαν	4384	4390	a	οὐσία	11.731	2
καὶ	4391	4394	c	καί	11.731	2
ἀερώδη	4395	4401	a	ἀερώδης	11.731	2
θερμὸν	4402	4408	a	θερμός	11.731	2
ἔμφυτον	4409	4416	a	ἔμφυτος	11.731	2
ἀκούειν	4417	4424	v	ἀκούω	11.731	2
ἅμα	4425	4428	d	ἅμα	11.731	2
ᅠ	4494	4495	u	̆	11.731	3
τῷ	4502	4504	d	ὁ	11.731	3
πνεύματι	4505	4513	n	πνεῦμα	11.731	3
.	4513	4514	u	.	11.731	3
οἱ	4515	4517	l	ὁ	11.731	3
μὲν	4518	4521	d	μέν	11.731	3
οὖν	4522	4525	d	οὖν	11.731	3
στωϊκοὶ	4526	4533	a	στωικός	11.731	3
ταὐτὸν	4534	4540	p	ταὐτός	11.731	3
τοῦτο	4541	4546	p	οὗτος	11.731	3
τὸ	4547	4549	l	ὁ	11.731	3
πνεῦμα	4550	4556	n	πνεῦμα	11.731	3
ᅠ	4622	4623	p	̆	11.731	4
τὴν	4630	4633	l	ὁ	11.731	4
οὐσίαν	4634	4640	n	οὐσία	11.731	4
τῆς	4641	4644	l	ὁ	11.731	4
ψυχῆς	4645	4650	n	ψυχή	11.731	4
εἶναι	4651	4656	v	εἰμί	11.731	4
δοξάζουσιν	4657	4667	v	δοξάζω	11.731	4
ἡμεῖς	4669	4674	p	ἐγώ	11.731	4
δὲ	4675	4677	d	δέ	11.731	4
περὶ	4678	4682	r	περί	11.731	4
οὐσίας	4683	4689	n	οὐσία	11.731	4
ᅠ	4755	4756	d	̆	11.731	5
ψυχῆς	4763	4768	n	ψυχή	11.731	5
οὔτε	4769	4773	d	οὔτε	11.731	5
πάνυ	4774	4778	d	πάνυ	11.731	5
τι	4779	4781	p	τις	11.731	5
τολμῶμεν	4782	4790	v	τολμάω	11.731	5
ἀποφαίνεσθαι	4791	4803	v	ἀποφαίνω	11.731	5
καὶ	4804	4807	d	καί	11.731	5
πρὸς	4808	4812	r	πρός	11.731	5
ᅠ	4878	4879	d	̆	11.731	6
τὰ	4886	4888	l	ὁ	11.731	6
παρόντα	4889	4896	v	πάρειμι	11.731	6
περιττὸν	4897	4905	a	περισσός	11.731	6
ὑπολαμβάνομεν	4906	4919	v	ὑπολαμβάνω	11.731	6
.	4919	4920	u	.	11.731	6
ὅτι	4921	4924	c	ὅτι	11.731	6
μέντοι	4925	4931	c	μέντοι	11.731	6
τὸ	4932	4934	l	ὁ	11.731	6
σύμφυτον	4935	4943	a	σύμφυτος	11.731	6
ᅠ	5009	5010	c	̆	11.731	7
πνεῦμα	5017	5023	n	πνεῦμα	11.731	7
κᾂν	5025	5028	d	καί	11.731	7
εἰ	5029	5031	c	εἰ	11.731	7
μὴ	5032	5034	d	μή	11.731	7
τῆς	5035	5038	l	ὁ	11.731	7
ψυχῆς	5039	5044	n	ψυχή	11.731	7
ἐστιν	5045	5050	v	εἰμί	11.731	7
ἡ	5051	5052	l	ὁ	11.731	7
οὐσία	5053	5058	n	οὐσία	11.731	7
ἀλλὰ	5060	5064	d	ἀλλά	11.731	7
ᅠ	5130	5131	c	̆	11.731	8
τὸ	5138	5140	l	ὁ	11.731	8
πρῶτον	5141	5147	a	πρῶτος	11.731	8
αὐτῆς	5148	5153	a	αὐτός	11.731	8
ὄργανον	5154	5161	n	ὄργανον	11.731	8
ὑπάρχει	5162	5169	v	ὑπάρχω	11.731	8
φθάνομεν	5171	5179	v	φθάνω	11.731	8
ἐν	5180	5182	r	ἐν	11.731	8
τοῖς	5183	5187	l	ὁ	11.731	8
περὶ	5188	5192	n	περί	11.731	8
ᅠ	5258	5259	n	̆	11.731	9
τῶν	5266	5269	l	ὁ	11.731	9
Ἱπποκράτους	5270	5281	n	Ἱπποκράτης	11.731	9
καὶ	5282	5285	d	καί	11.731	9
Πλάτωνος	5286	5294	n	Πλάτων	11.731	9
δογμάτων	5295	5303	n	δόγμα	11.731	9
ὑπομνήμασιν	5304	5315	n	ὑπόμνημα	11.731	9
ᅠ	5383	5384	u	̆	11.731	10
ἀποδεδειχέναι	5391	5404	v	ἀποδείκνυμι	11.731	10
.	5404	5405	u	.	11.731	10
καὶ	5406	5409	d	καί	11.731	10
δὴ	5410	5412	d	δή	11.731	10
καὶ	5413	5416	d	καί	11.731	10
περιέχεσθαι	5417	5428	v	περιέχομαι	11.731	10
μὲν	5429	5432	d	μέν	11.731	10
ἐν	5433	5435	d	ἐν	11.731	10
ἅπασι	5436	5441	a	ἅπας	11.731	10
τοῖς	5442	5446	p	ὁ	11.731	10
τοῦ	5447	5450	l	ὁ	11.731	10
ᅠ	5518	5519	d	̆	11.731	11
ζώου	5526	5530	n	ζώον	11.731	11
μέλεσι	5531	5537	n	μέλος	11.731	11
τουτὶ	5538	5543	p	οὗτος	11.731	11
τὸ	5544	5546	l	ὁ	11.731	11
πνεῦμά	5547	5553	n	πνεῦμα	11.731	11
φαμεν	5554	5559	v	φημί	11.731	11
οὐχ	5561	5564	d	οὐ	11.731	11
ὅμοιον	5565	5571	a	ὅμοιος	11.731	11
δ	5572	5573	d	δ	11.731	11
εἶναι	5575	5580	v	εἰμί	11.731	11
ᅠ	5648	5649	d	̆	11.731	12
πανταχόθεν	5656	5666	d	πανταχόθεν	11.731	12
καθάπερ	5668	5675	d	καθά	11.731	12
οὐδὲ	5676	5680	d	οὐδέ	11.731	12
τὸ	5681	5683	l	ὁ	11.731	12
αἷμα	5684	5688	n	αἷμα	11.731	12
ἀναγκαῖον	5689	5698	a	ἀναγκαῖος	11.731	12
.	5698	5699	u	.	11.731	12
περιέχεσθαι	5700	5711	v	περιέχω	11.731	12
ᅠ	5779	5780	-	̆	11.731	13
δὲ	5787	5789	d	δέ	11.731	13
κᾀν	5790	5793	a	εἴτε	11.731	13
ταῖς	5794	5798	a	ὁ	11.731	13
κεναῖς	5799	5805	a	κενός	11.731	13
χώραις	5806	5812	n	χώρα	11.731	13
οὐκ	5813	5816	d	οὐ	11.731	13
ὀλίγην	5817	5823	a	ὀλίγος	11.731	13
οὐσίαν	5824	5830	n	οὐσία	11.731	13
αὐτοῦ	5831	5836	d	αὐτός	11.731	13
μᾶλλον	5838	5844	d	μᾶλλον	11.731	13
ᅠ	5912	5913	d	̆	11.731	14
δὲ	5920	5922	d	δέ	11.731	14
οἷον	5923	5927	a	οἷος	11.731	14
ὕλην	5928	5932	n	ὕλη	11.731	14
τινὰ	5933	5937	a	τις	11.731	14
βραχείας	5938	5946	a	βραχύς	11.731	14
μὲν	5947	5950	a	μέν	11.731	14
ἔτι	5951	5954	d	ἔτι	11.731	14
μεταβολῆς	5955	5964	n	μεταβολή	11.731	14
δεομένην	5965	5973	v	δέομαι	11.731	14
ᅠ	6041	6042	n	̆	11.731	15
εἰς	6049	6052	n	εἰς	11.731	15
γένεσιν	6053	6060	n	γένεσις	11.731	15
ἐμφύτου	6061	6068	a	ἔμφυτος	11.731	15
πνεύματος	6069	6078	n	πνεῦμα	11.731	15
ἠκριβωμένου	6079	6090	v	ἀκριβόω	11.731	15
κατὰ	6091	6095	n	κατά	11.731	15
τὰς	6096	6099	n	ὁ	11.731	15
ᅠ	6167	6168	n	̆	11.731	16
οἰκείας	6175	6182	a	οἰκεῖος	11.731	16
ποιότητας	6183	6192	n	ποιότης	11.731	16
ἤδη	6194	6197	d	ἤδη	11.731	16
μέντοι	6198	6204	d	μέντοι	11.731	16
πρός	6205	6209	d	πρός	11.731	16
γε	6210	6212	d	γέν	11.731	16
τὰ	6213	6215	p	ὁ	11.731	16
φυσικὰ	6216	6222	a	φυσικός	11.731	16
τῶν	6223	6226	l	ὁ	11.731	16
ἔργων	6227	6232	n	ἔργον	11.731	16
ᅠ	6300	6301	d	̆	11.731	17
ἱκανῶς	6308	6314	d	ἱκανός	11.731	17
συντελοῦσαν	6315	6326	v	συντελέω	11.731	17
.	6326	6327	u	.	11.731	17
ἔστι	6328	6332	v	εἰμί	11.731	17
δὲ	6333	6335	d	δέ	11.731	17
δήπου	6336	6341	d	δήπου	11.731	17
τῶν	6342	6345	l	ὁ	11.731	17
φυσικῶν	6346	6353	a	φυσικός	11.731	17
ἔργων	6354	6359	n	ἔργον	11.731	17
ᅠ	6409	6410	d	̆	11.732	1
ᅠ	6483	6484	p	̆	11.732	1
ἕν	6491	6493	p	εἷς	11.732	1
τι	6494	6496	p	τις	11.732	1
καὶ	6497	6500	d	καί	11.732	1
ἡ	6501	6502	p	ὁ	11.732	1
εἰς	6503	6506	r	εἰς	11.732	1
τὸ	6507	6509	l	ὁ	11.732	1
πῦον	6510	6514	n	πυός	11.732	1
μεταβολή	6515	6523	n	μεταβολή	11.732	1
.	6523	6524	u	.	11.732	1
πέψις	6525	6530	n	πέψις	11.732	1
γάρ	6531	6534	d	γάρ	11.732	1
τίς	6535	6538	p	τίς	11.732	1
ἐστι	6539	6543	v	εἰμί	11.732	1
ᅠ	6609	6610	d	̆	11.732	2
καὶ	6617	6620	c	καί	11.732	2
κατὰ	6621	6625	r	κατά	11.732	2
τόδε	6626	6630	p	ὅδε	11.732	2
.	6630	6631	u	.	11.732	2
χρὴ	6632	6635	v	χρή	11.732	2
δ	6636	6637	v	δέ	11.732	2
οἶμαι	6640	6645	v	οἴομαι	11.732	2
τὸ	6647	6649	l	ὁ	11.732	2
πνεῦμα	6650	6656	n	πνεῦμα	11.732	2
φυλάττειν	6657	6666	v	φυλάσσω	11.732	2
ἔνδον	6667	6672	d	ἔνδον	11.732	2
ὡς	6673	6675	c	ὡς	11.732	2
ᅠ	6741	6742	d	̆	11.732	3
ἔστι	6749	6753	v	εἰμί	11.732	3
πλεῖστον	6754	6762	a	πλεῖστος	11.732	3
ὁπότε	6764	6769	d	ὁπότε	11.732	3
πέττειν	6770	6777	v	πέσσω	11.732	3
τι	6778	6780	p	τις	11.732	3
πρόκειται	6781	6790	v	πρόκειμαι	11.732	3
.	6790	6791	u	.	11.732	3
διαφορεῖται	6792	6803	v	διαφορά	11.732	3
δὲ	6804	6806	d	δέ	11.732	3
ᅠ	6872	6873	c	̆	11.732	4
ὑπό	6880	6883	r	ὑπό	11.732	4
τε	6884	6886	d	τε	11.732	4
τῶν	6887	6890	l	ὁ	11.732	4
ῥυπτόντων	6891	6900	v	ῥύπτω	11.732	4
οἷά	6902	6905	p	οἷος	11.732	4
πέρ	6906	6909	d	πέρ	11.732	4
ἐστιν	6910	6915	v	εἰμί	11.732	4
τό	6916	6918	l	ὁ	11.732	4
τε	6919	6921	d	τε	11.732	4
τῶν	6922	6925	l	ὁ	11.732	4
κριθῶν	6926	6932	n	κριθή	11.732	4
ᅠ	6998	6999	d	̆	11.732	5
καὶ	7006	7009	d	καί	11.732	5
τὸ	7010	7012	l	ὁ	11.732	5
τῶν	7013	7016	l	ὁ	11.732	5
κυάμων	7017	7023	a	κύαμ	11.732	5
ἄλευρον	7024	7031	n	ἄλευρος	11.732	5
ᅠ	7116	7117	p	̆	11.732	5
ὑπό	7125	7128	d	ὑπό	11.732	5
τε	7129	7131	d	τε	11.732	5
τῶν	7132	7135	l	ὁ	11.732	5
ξηραινόντων	7136	7147	v	ξηραίνω	11.732	5
ᅠ	7214	7215	d	̆	11.732	6
οἷον	7222	7226	a	οἷος	11.732	6
