orth	charde	charad	cat	lem	pag	linea
χρὴ	566	569	r	χρή	18a.338	6
μέντοι	570	576	d	μέντοι	18a.338	6
καὶ	577	580	d	καί	18a.338	6
ἐπὶ	581	584	r	ἐπί	18a.338	6
τῷ	585	587	d	ὁ	18a.338	6
κλιμακτῆρι	588	598	n	κλιμακτήρ	18a.338	6
ἐπιδεδέσθαι	599	610	v	ἐπιδέω	18a.338	6
τι	611	613	a	τις	18a.338	6
ἄνωθεν	614	620	d	ἄνωθεν	18a.338	6
στρογγύλον	695	705	a	στρογγύλος	18a.338	7
ἐναρμόσσον	707	717	a	ἐναρμόζω	18a.338	7
ἐς	718	720	d	εἰς	18a.338	7
τὸ	721	723	l	ὁ	18a.338	7
κοῖλον	724	730	a	κοῖλος	18a.338	7
τῆς	731	734	l	ὁ	18a.338	7
μασχάλης	735	743	n	μασχάλη	18a.338	7
ὃ	745	746	p	ὅς	18a.338	7
προσδιαναγκάσῃ	821	835	v	προσδιαναγκάω	18a.338	8
τὴν	836	839	l	ὁ	18a.338	8
κεφαλὴν	840	847	n	κεφαλή	18a.338	8
τοῦ	848	851	l	ὁ	18a.338	8
βραχίονος	852	861	n	βραχίων	18a.338	8
ἐς	862	864	r	εἰς	18a.338	8
τὴν	865	868	l	ὁ	18a.338	8
φύσιν	869	874	n	φύσις	18a.338	8
ἀπιέναι	949	956	v	ἄπειμι	18a.338	9
.	956	957	u	.	18a.338	9
ἐξ	1146	1148	r	ἐκ	18a.338	11
αὐτοῦ	1149	1154	p	αὐτός	18a.338	11
τοῦ	1155	1158	p	ὁ	18a.338	11
κατὰ	1159	1163	r	κατά	18a.338	11
τὸν	1164	1167	l	ὁ	18a.338	11
κλιμακτῆρα	1168	1178	n	κλιμακτήρ	18a.338	11
ξύλον	1179	1184	n	ξύλον	18a.338	11
τοιοῦτον	1185	1193	a	τοιοῦτος	18a.338	11
ἐξέχον	1270	1276	v	ἐκέχω	18a.338	12
εὐθὺς	1277	1282	d	εὐθύς	18a.338	12
ἀπ	1283	1285	d	ἀπό	18a.338	12
ἀρχῆς	1287	1292	n	ἀρχή	18a.338	12
γίνεται	1293	1300	v	γίγνομαι	18a.338	12
κατὰ	1301	1305	r	κατά	18a.338	12
τὸ	1306	1308	p	ὁ	18a.338	12
μηχανικὸν	1309	1318	a	μηχανικός	18a.338	12
κλιμάκιον	1319	1328	n	κλιμάκιον	18a.338	12
ᾧ	1406	1407	p	ὅς	18a.338	13
καὶ	1408	1411	d	καί	18a.338	13
ἡμεῖς	1412	1417	p	ἐγώ	18a.338	13
συνήθως	1418	1425	d	συνήθης	18a.338	13
χρώμεθα	1426	1433	v	χράομαι	18a.338	13
.	1433	1434	u	.	18a.338	13
παραπλήσιον	1435	1446	a	παραπλήσιος	18a.338	13
δέ	1447	1449	d	δέ	18a.338	13
ἐστι	1450	1454	v	εἰμί	18a.338	13
τῷ	1531	1533	p	ὁ	18a.338	14
κατὰ	1534	1538	r	κατά	18a.338	14
τὴν	1539	1542	l	ὁ	18a.338	14
ἐφεξῆς	1543	1549	d	ἐφεξῆς	18a.338	14
ὑπ	1550	1552	r	ὑπό	18a.338	14
αὐτοῦ	1554	1559	p	αὐτός	18a.338	14
μέλλοντι	1560	1568	v	μέλλω	18a.338	14
γράφεσθαι	1569	1578	v	γράφω	18a.338	14
ξύλῳ	1579	1583	v	ξύλον	18a.338	14
κατὰ	1660	1664	r	κατά	18a.338	15
τὴν	1665	1668	l	ὁ	18a.338	15
ἄμβην	1669	1674	a	ἄμβην	18a.338	15
ἔχοντι	1675	1681	v	ἔχω	18a.338	15
τὸ	1682	1684	p	ὁ	18a.338	15
πέρας	1685	1690	n	πέρας	18a.338	15
ἐφ	1692	1694	d	ἐπί	18a.338	15
οὗ	1696	1698	p	ὅς	18a.338	15
καὶ	1699	1702	d	καί	18a.338	15
πάλιν	1703	1708	d	πάλιν	18a.338	15
προσαγορεύουσιν	1709	1724	v	προσαγορεύω	18a.338	15
αὐτὸ	1801	1805	p	αὐτός	18a.338	16
ἄμβην	1806	1811	a	ἄμβην	18a.338	16
οἱ	1812	1814	p	ὁ	18a.338	16
μετ	1815	1818	p	μετά	18a.338	16
αὐτὸν	1820	1825	p	αὐτός	18a.338	16
ἰατροὶ	1826	1832	a	ἰατρός	18a.338	16
πάντες	1833	1839	a	πᾶς	18a.338	16
.	1839	1840	u	.	18a.338	16
ἐπιτιθέναι	1841	1851	v	ἐπιτίθημι	18a.338	16
δὲ	1928	1930	c	δέ	18a.338	17
τοῦτο	1931	1936	p	οὗτος	18a.338	17
καὶ	1937	1940	c	καί	18a.338	17
τοῖς	1941	1945	l	ὁ	18a.338	17
στασίμοις	1946	1955	a	στάσιμος	18a.338	17
ὀργάνοις	1956	1964	n	ὄργανον	18a.338	17
οἷον	1966	1970	a	οἷος	18a.338	17
ἐστι	1971	1975	v	εἰμί	18a.338	17
τό	1976	1978	l	ὁ	18a.338	17
τε	1979	1981	d	τέ	18a.338	17
τοῦ	2058	2061	l	ὁ	18a.338	18
Ἀνδρέου	2062	2069	a	Ἄνδρεος	18a.338	18
καὶ	2070	2073	d	καί	18a.338	18
τὸ	2074	2076	l	ὁ	18a.338	18
τοῦ	2077	2080	l	ὁ	18a.338	18
τέκτονος	2081	2089	a	τέκτων	18a.338	18
ὧν	2091	2093	p	ὅς	18a.338	18
οὐδενὸς	2094	2101	p	οὐδείς	18a.338	18
ἀναγκαῖόν	2102	2111	a	ἀναγκαῖος	18a.338	18
ἐστι	2245	2249	v	εἰμί	18a.339	1
λέγειν	2250	2256	v	λέγω	18a.339	1
νῦν	2257	2260	d	νῦν	18a.339	1
τὴν	2261	2264	l	ὁ	18a.339	1
κατασκευήν	2265	2275	n	κατασκευή	18a.339	1
.	2275	2276	u	.	18a.339	1
εἴρηται	2277	2284	v	ἐρῶ	18a.339	1
γὰρ	2285	2288	d	γάρ	18a.339	1
μυρίοις	2289	2296	a	μυρίος	18a.339	1
τῶν	2297	2300	l	ὁ	18a.339	1
νεωτέρων	2375	2383	a	νέος	18a.339	2
ὀργανικῶν	2384	2393	a	ὀργανικός	18a.339	2
ἐν	2395	2397	r	ἐν	18a.339	2
οἷς	2398	2401	p	ὅς	18a.339	2
γεγράφασι	2402	2411	v	γράφω	18a.339	2
περὶ	2412	2416	r	περί	18a.339	2
τῶν	2417	2420	l	ὁ	18a.339	2
ὀργάνων	2421	2428	n	ὄργανον	18a.339	2
.	2428	2429	u	.	18a.339	2
ἡμῖν	2504	2508	p	ἐγώ	18a.339	3
δὲ	2509	2511	d	δέ	18a.339	3
νῦν	2512	2515	d	νῦν	18a.339	3
πρόκειται	2516	2525	v	πρόκειμαι	18a.339	3
Ἱπποκράτους	2526	2537	n	Ἱπποκράτης	18a.339	3
ἐξηγεῖσθαι	2538	2548	v	ἐξηγέομαι	18a.339	3
χρωμένου	2549	2557	v	χράομαι	18a.339	3
πρὸς	2632	2636	d	πρός	18a.339	4
ἅπαντα	2637	2643	a	ἅπας	18a.339	4
τὰ	2644	2646	n	ὁ	18a.339	4
σφοδροτέρας	2647	2658	a	σφοδρός	18a.339	4
ἀντιτάσεως	2659	2669	n	ἀντίτασις	18a.339	4
καὶ	2670	2673	d	καί	18a.339	4
μοχλείας	2674	2682	a	μόχλεια	18a.339	4
δεόμενα	2683	2690	v	δέομαι	18a.339	4
τῷ	2765	2767	a	ὁ	18a.339	5
καλουμένῳ	2768	2777	v	καλέω	18a.339	5
βάθρῳ	2778	2783	n	βάθρον	18a.339	5
.	2783	2784	u	.	18a.339	5
