orth	charde	charad	cat	lem	pag	linea
ἡ	570	571	p	ὁ	18a.508	11
μέντοι	572	578	d	μέντοι	18a.508	11
σύμπασα	579	586	a	σύμπας	18a.508	11
ῥάχις	587	592	n	ῥάχις	18a.508	11
μακροτέρη	593	602	a	μακρός	18a.508	11
τούτοισιν	603	612	p	οὗτος	18a.508	11
ἢ	613	614	d	ἤ	18a.508	11
τοῖσιν	615	621	p	ὁ	18a.508	11
ἄνωθεν	698	704	d	ἄνωθεν	18a.508	12
κυφοῖσι	705	712	a	κυφός	18a.508	12
.	712	713	u	.	18a.508	12
τοῖς	902	906	l	ὁ	18a.508	14
μηδέπω	907	913	d	μηδέπω	18a.508	14
τελείοις	914	922	a	τέλειος	18a.508	14
κατὰ	923	927	d	κατά	18a.508	14
τὴν	928	931	l	ὁ	18a.508	14
ἡλικίην	932	939	n	ἡλικία	18a.508	14
πρὸς	940	944	d	πρός	18a.508	14
τῷ	945	947	l	ὁ	18a.508	14
κοινῷ	948	953	a	κοινός	18a.508	14
τῆς	1030	1033	l	ὁ	18a.508	15
ἀτροφίας	1034	1042	n	ἀτροφία	18a.508	15
ἔτι	1044	1047	d	ἔτι	18a.508	15
καὶ	1048	1051	d	καί	18a.508	15
ἀναύξητα	1052	1060	a	ἀναύξητος	18a.508	15
τὰ	1061	1063	l	ὁ	18a.508	15
πεπονθότα	1064	1073	v	πάσχω	18a.508	15
μόρια	1074	1079	d	μόριον	18a.508	15
γίνεται	1080	1087	v	γίγνομαι	18a.508	15
καθότι	1165	1171	d	καθότι	18a.508	16
καὶ	1172	1175	d	καί	18a.508	16
πρόσθεν	1176	1183	d	πρόσθεν	18a.508	16
ἐῤῥέθη	1184	1190	v	ῥέομαι	18a.508	16
.	1190	1191	u	.	18a.508	16
νυνὶ	1192	1196	d	νυνί	18a.508	16
δὲ	1197	1199	d	δέ	18a.508	16
προστίθησιν	1200	1211	v	προστίθημι	18a.508	16
ἄλλην	1288	1293	a	ἄλλος	18a.508	17
διαφορὰν	1294	1302	n	διαφορά	18a.508	17
οὐκ	1303	1306	d	οὐ	18a.508	17
ἀπὸ	1307	1310	d	ἀπό	18a.508	17
τῆς	1311	1314	d	ὁ	18a.508	17
ἡλικίας	1315	1322	n	ἡλικία	18a.508	17
ἀλλ	1324	1327	d	ἀλλά	18a.508	17
ἀπὸ	1329	1332	d	ἀπό	18a.508	17
τῶν	1333	1336	a	ὁ	18a.508	17
πεπονθότων	1337	1347	v	πάσχω	18a.508	17
μορίων	1424	1430	n	μόριον	18a.508	18
ὅσῳ	1432	1435	a	ὅσος	18a.508	18
γὰρ	1436	1439	d	γάρ	18a.508	18
ἐν	1440	1442	d	ἐν	18a.508	18
ἀρχῇ	1443	1447	n	ἀρχή	18a.508	18
μᾶλλον	1448	1454	d	μᾶλλον	18a.508	18
ἑαυτῆς	1455	1461	p	ἑαυτοῦ	18a.508	18
ἡ	1462	1463	p	ὁ	18a.508	18
ῥάχις	1464	1469	n	ῥάχις	18a.508	18
πάθῃ	1603	1607	v	πάσχω	18a.509	1
τοσούτῳ	1609	1616	p	τοσοῦτος	18a.509	1
μᾶλλον	1617	1623	d	μᾶλλον	18a.509	1
ἀναυξεστέρα	1624	1635	a	ἀναυξής	18a.509	1
γίγνεται	1636	1644	v	γίγνομαι	18a.509	1
διότι	1646	1651	d	διότι	18a.509	1
τῆς	1652	1655	p	ὁ	18a.509	1
γενέσεως	1730	1738	n	γένεσις	18a.509	2
αὕτη	1739	1743	p	οὗτος	18a.509	2
καὶ	1744	1747	d	καί	18a.509	2
τῆς	1748	1751	p	ὁ	18a.509	2
αὐξήσεως	1752	1760	n	αὔξησις	18a.509	2
ἄνωθέν	1761	1767	v	ἄνωθεν	18a.509	2
ἐστιν	1768	1773	v	εἰμί	18a.509	2
.	1773	1774	u	.	18a.509	2
