orth	charde	charad	cat	lem	pag	linea
Συμφύεται	566	575	v	Συμφύω	18a.407	5
δὲ	576	578	d	δέ	18a.407	5
ταχέως	579	585	d	ταχύς	18a.407	5
κληῒς	586	591	n	κλείς	18a.407	5
καὶ	592	595	d	καί	18a.407	5
τἄλλα	596	601	a	ἄλλος	18a.407	5
πάντα	602	607	a	πᾶς	18a.407	5
ὅσα	608	611	a	ὅσος	18a.407	5
χαῦνα	612	617	n	χαύνω	18a.407	5
ὀστέα	692	697	n	ὀστέον	18a.407	6
.	697	698	u	.	18a.407	6
ταχεῖαν	699	706	a	ταχύς	18a.407	6
γὰρ	707	710	d	γάρ	18a.407	6
τὴν	711	714	l	ὁ	18a.407	6
ἐπιπώρωσιν	715	725	v	ἐπιπώρωσις	18a.407	6
ποιέεται	726	734	v	ποιέω	18a.407	6
τὰ	735	737	l	ὁ	18a.407	6
τοιαῦτα	738	745	p	τοιοῦτος	18a.407	6
.	745	746	u	.	18a.407	6
ὅταν	821	825	c	ὅταν	18a.407	7
μὲν	826	829	d	μέν	18a.407	7
οὖν	830	833	d	οὖν	18a.407	7
νεωστὶ	834	840	d	νεωστί	18a.407	7
καταγῇ	841	847	v	καταγή	18a.407	7
οἱ	849	851	p	ὁ	18a.407	7
τετρωμένοι	852	862	v	τιτρώσκω	18a.407	7
σπουδάζουσιν	863	875	v	σπουδάζω	18a.407	7
οἰόμενοι	950	958	v	οἴομαι	18a.407	8
μεῖζον	959	965	v	μέγας	18a.407	8
τὸ	966	968	l	ὁ	18a.407	8
κακὸν	969	974	a	κακός	18a.407	8
εἶναι	975	980	v	εἰμί	18a.407	8
ἢ	981	982	d	ἤ	18a.407	8
ὅσον	983	987	a	ὅσος	18a.407	8
ἐστὶν	988	993	v	εἰμί	18a.407	8
οἵ	994	996	p	ὅς	18a.407	8
τε	997	999	d	τε	18a.407	8
ἰητροὶ	1000	1006	v	ἰατρός	18a.407	8
προθυμέονται	1081	1093	v	προθυμέομαι	18a.407	9
δῆθεν	1094	1099	d	δῆθεν	18a.407	9
ὀρθῶς	1100	1105	d	ὀρθός	18a.407	9
ἰῆσθαι	1106	1112	v	ἰάομαι	18a.407	9
.	1112	1113	u	.	18a.407	9
προϊόντος	1114	1123	v	πρόειμι	18a.407	9
δὲ	1124	1126	c	δέ	18a.407	9
τοῦ	1203	1206	l	ὁ	18a.407	10
χρόνου	1207	1213	v	χρόνος	18a.407	10
οἱ	1214	1216	p	ὁ	18a.407	10
τετρωμένοι	1217	1227	v	τιτρώσκω	18a.407	10
ἅτε	1229	1232	d	ἅτε	18a.407	10
οὐκ	1233	1236	d	οὐ	18a.407	10
ὀδυνώμενοι	1237	1247	v	ὀδυνάω	18a.407	10
οὔτε	1248	1252	d	οὔτε	18a.407	10
κωλυόμενοι	1253	1263	v	κωλύω	18a.407	10
οὔτε	1340	1344	d	οὔτε	18a.407	11
ὁδοιπορίης	1345	1355	v	ὁδοιπορία	18a.407	11
οὔτε	1356	1360	d	οὔτε	18a.407	11
ἐδωδῆς	1361	1367	n	ἐδωδή	18a.407	11
καταμελέουσιν	1368	1381	v	καταμέλομαι	18a.407	11
οἵ	1459	1461	p	ὅς	18a.407	12
τε	1462	1464	d	τε	18a.407	12
αὖ	1465	1467	d	αὖ	18a.407	12
ἰητροὶ	1468	1474	n	ἰατρός	18a.407	12
ἅτε	1475	1478	d	ἅτε	18a.407	12
οὐ	1479	1481	d	οὐ	18a.407	12
δυνάμενοι	1482	1491	v	δύναμαι	18a.407	12
κατὰ	1492	1496	d	κατά	18a.407	12
τὰ	1497	1499	d	ὁ	18a.407	12
χωρία	1500	1505	v	χωρίον	18a.407	12
ἀποδεικνύναι	1506	1518	v	ἀποδείκνυμι	18a.407	12
ἀποδιδράσκουσι	1688	1702	v	ἀποδιδράσκω	18a.407	13
καὶ	1703	1706	d	καί	18a.407	13
οὐκ	1707	1710	d	οὐ	18a.407	13
ἄχθονται	1711	1719	v	ἄχθομαι	18a.407	13
τῇ	1720	1722	d	ὁ	18a.407	13
ἀμελείῃ	1799	1806	v	ἀμέλεια	18a.407	14
