orth	charde	charad	cat	lem	pag	linea
πρώτη	453	458	n	πρῶτος	10.523	1
μὲν	459	462	d	μέν	10.523	1
ἔνδειξις	463	471	n	ἔνδειξις	10.523	1
ἀπὸ	472	475	d	ἀπό	10.523	1
τῆς	476	479	l	ὁ	10.523	1
τοῦ	480	483	l	ὁ	10.523	1
πεπονθότος	484	494	v	πάσχω	10.523	1
τόπου	567	572	n	τόπος	10.523	2
κράσεώς	573	580	n	κράσις	10.523	2
ἐστι	581	585	v	εἰμί	10.523	2
τὸ	587	589	l	ὁ	10.523	2
μέτρον	590	596	v	μέτρον	10.523	2
ὁρίζουσα	597	605	v	ὁρίζω	10.523	2
τοῦ	606	609	l	ὁ	10.523	2
θερμαίνειν	610	620	v	θερμαίνω	10.523	2
ἢ	694	695	d	ἤ	10.523	3
ψύχειν	696	702	v	ψύχω	10.523	3
ἢ	704	705	d	ἤ	10.523	3
ξηραίνειν	706	715	v	ξηραίνω	10.523	3
ἢ	717	718	d	ἤ	10.523	3
ὑγραίνειν	719	728	v	ὑγραίνω	10.523	3
ἢ	730	731	d	ἤ	10.523	3
κατὰ	732	736	v	κατά	10.523	3
συζυγίαν	737	745	v	συζυγία	10.523	3
τι	818	820	p	τις	10.523	4
πράττειν	821	829	v	πράσσω	10.523	4
αὐτῶν	830	835	p	αὐτός	10.523	4
.	835	836	u	.	10.523	4
δευτέρα	837	844	a	δεύτερος	10.523	4
δὲ	845	847	d	δέ	10.523	4
ἀπὸ	848	851	r	ἀπό	10.523	4
τοῦ	852	855	l	ὁ	10.523	4
κοινὸν	856	862	a	κοινός	10.523	4
εἶναι	863	868	v	εἰμί	10.523	4
τὸ	869	871	l	ὁ	10.523	4
ἔργον	944	949	n	ἔργον	10.523	5
ἅπασι	950	955	a	ἅπας	10.523	5
τοῖς	956	960	l	ὁ	10.523	5
τοῦ	961	964	l	ὁ	10.523	5
ζώου	965	969	n	ζώον	10.523	5
μορίοις	970	977	n	μόριον	10.523	5
ἢ	979	980	d	ἤ	10.523	5
κοινὴν	981	987	a	κοινός	10.523	5
τὴν	988	991	l	ὁ	10.523	5
δύναμιν	992	999	n	δύναμις	10.523	5
χορηγεῖν	1072	1080	v	χορηγέω	10.523	6
.	1080	1081	u	.	10.523	6
καὶ	1082	1085	d	καί	10.523	6
τρίτη	1086	1091	a	τρίτος	10.523	6
παρὰ	1092	1096	r	παρά	10.523	6
τῆς	1097	1100	l	ὁ	10.523	6
διαπλάσεως	1101	1111	n	διάπλασις	10.523	6
αὐτοῦ	1112	1117	p	αὐτός	10.523	6
.	1117	1118	u	.	10.523	6
καὶ	1119	1122	d	καί	10.523	6
τετάρτη	1123	1130	a	τέταρτος	10.523	6
παρὰ	1203	1207	r	παρά	10.523	7
τῆς	1208	1211	l	ὁ	10.523	7
θέσεως	1212	1218	n	θέσις	10.523	7
ἧς	1219	1221	p	ὅς	10.523	7
μέρος	1222	1227	n	μέρος	10.523	7
ἐστὶν	1228	1233	v	εἰμί	10.523	7
ἡ	1234	1235	p	ὁ	10.523	7
πρὸς	1236	1240	n	πρός	10.523	7
τὰ	1241	1243	l	ὁ	10.523	7
πλησιάζοντα	1244	1255	v	πλησιάζω	10.523	7
τοῦ	1328	1331	l	ὁ	10.523	8
ζώου	1332	1336	n	ζώον	10.523	8
μόρια	1337	1342	n	μόριον	10.523	8
κοινωνία	1343	1351	n	κοινωνία	10.523	8
καὶ	1353	1356	d	καί	10.523	8
πρὸς	1357	1361	a	πρός	10.523	8
τούτοις	1362	1369	p	οὗτος	10.523	8
ἅπασι	1370	1375	a	ἅπας	10.523	8
τὸ	1376	1378	l	ὁ	10.523	8
τῆς	1451	1454	l	ὁ	10.523	9
αἰσθήσεως	1455	1464	n	αἴσθησις	10.523	9
ποσόν	1465	1470	a	ποσός	10.523	9
.	1470	1471	u	.	10.523	9
λεχθήσεται	1472	1482	v	λέγω	10.523	9
μὲν	1483	1486	d	μέν	10.523	9
οὖν	1487	1490	d	οὖν	10.523	9
κᾀν	1491	1494	d	εἰς	10.523	9
τοῖς	1495	1499	l	ὁ	10.523	9
ἑξῆς	1500	1504	d	ἑξῆς	10.523	9
ὑπὲρ	1579	1583	r	ὑπέρ	10.523	10
ἑκάστου	1584	1591	d	ἕκαστος	10.523	10
τῶν	1592	1595	l	ὁ	10.523	10
εἰρημένων	1596	1605	v	ἐρῶ	10.523	10
ἐπὶ	1606	1609	r	ἐπί	10.523	10
πλέον	1610	1615	a	πλέος	10.523	10
ἐπέλθωμεν	1617	1626	v	ἐπέρχομαι	10.523	10
δὲ	1627	1629	d	δέ	10.523	10
καὶ	1630	1633	d	καί	10.523	10
νῦν	1708	1711	d	νῦν	10.523	11
αὐτὰ	1712	1716	a	αὐτός	10.523	11
διὰ	1717	1720	r	διά	10.523	11
βραχέων	1721	1728	a	βράχεα	10.523	11
.	1728	1729	u	.	10.523	11
ὅσα	1730	1733	a	ὅσος	10.523	11
μὲν	1734	1737	d	μέν	10.523	11
θερμότερα	1738	1747	a	θερμός	10.523	11
φύσει	1748	1753	n	φύσις	10.523	11
μόρια	1754	1759	n	μόριον	10.523	11
κατὰ	1835	1839	d	κατά	10.523	12
τὴν	1840	1843	d	ὁ	10.523	12
ψύξιν	1844	1849	n	ψύξις	10.523	12
νοσεῖ	1850	1855	v	νοσέω	10.523	12
μειζόνως	1857	1865	d	μέγας	10.523	12
τε	1866	1868	d	τέτα	10.523	12
ταῦτα	1869	1874	a	οὗτος	10.523	12
καὶ	1875	1878	d	καί	10.523	12
μέχρι	1879	1884	d	μέχρι	10.523	12
πλείονος	1885	1893	a	πλείων	10.523	12
χρόνου	1968	1974	n	χρόνος	10.523	13
θερμαίνεσθαι	1975	1987	v	θερμαίνω	10.523	13
δεῖται	1988	1994	v	δέω	10.523	13
καθάπερ	1996	2003	d	καθά	10.523	13
γε	2004	2006	d	γέν	10.523	13
καὶ	2007	2010	d	καί	10.523	13
τὰ	2011	2013	d	ὁ	10.523	13
ψυχρότερα	2014	2023	a	ψυχρός	10.523	13
κατὰ	2098	2102	d	κατά	10.523	14
θερμότητα	2103	2112	a	θερμότης	10.523	14
νοσοῦντα	2113	2121	v	νοσέω	10.523	14
ψύχεσθαι	2122	2130	v	ψυχέω	10.523	14
καὶ	2132	2135	d	καί	10.523	14
τὰ	2136	2138	d	ὁ	10.523	14
ξηρότερα	2139	2147	a	ξηρός	10.523	14
καθ	2148	2151	d	κατά	10.523	14
ὑγρότητα	2227	2235	n	ὑγρότης	10.523	15
ξηραίνεσθαι	2236	2247	v	ξηραίνω	10.523	15
καὶ	2249	2252	d	καί	10.523	15
δὴ	2253	2255	d	δή	10.523	15
κατὰ	2256	2260	d	κατά	10.523	15
τὸν	2261	2264	d	ὁ	10.523	15
αὐτὸν	2265	2270	a	αὐτός	10.523	15
λόγον	2271	2276	n	λόγος	10.523	15
ὑγραίνεσθαι	2277	2288	v	ὑγραίνω	10.523	15
τὰ	2363	2365	d	ὁ	10.523	16
φύσει	2366	2371	n	φύσις	10.523	16
μὲν	2372	2375	d	μέν	10.523	16
ὑγρότερα	2376	2384	a	ὑγρός	10.523	16
κατὰ	2386	2390	d	κατά	10.523	16
ξηρότητα	2391	2399	d	ξηρότης	10.523	16
δὲ	2400	2402	d	δέ	10.523	16
νοσοῦντα	2403	2411	v	νοσέω	10.523	16
μειζόνως	2487	2495	d	μέγας	10.523	17
τε	2496	2498	d	τε	10.523	17
καὶ	2499	2502	d	καί	10.523	17
μέχρι	2503	2508	d	μέχρι	10.523	17
πλείονος	2509	2517	a	πλείων	10.523	17
χρῄζει	2518	2524	v	χρῄζω	10.523	17
τοῦ	2525	2528	d	ὁ	10.523	17
χρόνου	2529	2535	n	χρόνος	10.523	17
.	2535	2536	u	.	10.523	17
τοσοῦτον	2537	2545	p	τοσοῦτος	10.523	17
γὰρ	2620	2623	d	γάρ	10.523	18
ἐπανελθεῖν	2624	2634	v	ἐπανέρχομαι	10.523	18
εἰς	2635	2638	v	εἰς	10.523	18
τὸ	2639	2641	p	ὁ	10.523	18
κατὰ	2642	2646	r	κατά	10.523	18
φύσιν	2647	2652	n	φύσις	10.523	18
ἕκαστον	2653	2660	a	ἕκαστος	10.523	18
αὐτῶν	2661	2666	p	αὐτός	10.523	18
ἀναγκαῖόν	2667	2676	a	ἀναγκαῖος	10.523	18
ἐστιν	2806	2811	v	εἰμί	10.524	1
ὁπόσον	2813	2819	a	ὁπόσος	10.524	1
εἰς	2820	2823	v	εἰς	10.524	1
τὰ	2824	2826	p	ὁ	10.524	1
παρὰ	2827	2831	r	παρά	10.524	1
φύσιν	2832	2837	n	φύσις	10.524	1
ἐξετράπετο	2838	2848	v	ἐκτρέπω	10.524	1
καὶ	2850	2853	d	καί	10.524	1
καθάπερ	2854	2861	d	καθά	10.524	1
ὁδόν	2934	2938	n	ὁδός	10.524	2
τινα	2939	2943	p	τις	10.524	2
παλινδρομοῦσαν	2944	2958	v	παλινδρομέω	10.524	2
εἰς	2959	2962	v	εἰς	10.524	2
τοὐπίσω	2963	2970	v	τοὔσως	10.524	2
τῆς	2971	2974	p	ὁ	10.524	2
γενομένης	2975	2984	v	γίγνομαι	10.524	2
αὐτῷ	2985	2989	p	αὐτός	10.524	2
μεταστάσεως	3062	3073	n	μετάστασις	10.524	3
.	3073	3074	u	.	10.524	3
ἔμπαλιν	3075	3082	d	ἔμπαλιν	10.524	3
δὲ	3083	3085	d	δέ	10.524	3
τῷ	3086	3088	l	ὁ	10.524	3
μὲν	3089	3092	d	μέν	10.524	3
θερμοτέρῳ	3093	3102	a	θερμός	10.524	3
φύσει	3103	3108	n	φύσις	10.524	3
μορίῳ	3109	3114	n	μόριον	10.524	3
θερμὸν	3187	3193	a	θερμός	10.524	4
νόσημα	3194	3200	n	νόσημα	10.524	4
