orth	charde	charad	cat	lem	pag	linea
καὶ	449	452	d	καί	7.797	13
μὲν	453	456	d	μέν	7.797	13
δὴ	457	459	d	δή	7.797	13
καὶ	460	463	d	καί	7.797	13
ἀνώμαλός	464	472	a	ἀνώμαλος	7.797	13
τίς	473	476	d	τίς	7.797	13
ἐστιν	477	482	v	εἰμί	7.797	13
ἀναπνοὴ	483	490	a	ἀναπνοή	7.797	13
καθάπερ	564	571	d	καθά	7.797	14
καὶ	572	575	d	καί	7.797	14
σφυγμὸς	576	583	n	σφυγμός	7.797	14
ἥ	585	586	d	ὅς	7.797	14
τ	587	588	d	τε	7.797	14
ἐν	590	592	d	ἐν	7.797	14
ἀθροίσματι	593	603	n	ἀθροίσμα	7.797	14
τῶν	604	607	l	ὁ	7.797	14
κινήσεων	608	616	n	κίνησις	7.797	14
καὶ	689	692	d	καί	7.797	15
κατὰ	693	697	d	κατά	7.797	15
μίαν	698	702	a	εἷς	7.797	15
κίνησιν	703	710	n	κίνησις	7.797	15
ὡσαύτως	712	719	d	ὡσαύτως	7.797	15
δὲ	720	722	c	δέ	7.797	15
καὶ	723	726	d	καί	7.797	15
τεταγμένη	727	736	v	τάσσω	7.797	15
καὶ	737	740	d	καί	7.797	15
ἄτακτος	813	820	a	ἄτακτος	7.797	16
ἀναπνοὴ	821	828	n	ἀναπνοή	7.797	16
γίγνοιτ	829	836	v	γίγνος	7.797	16
ἂν	838	840	d	ἄν1	7.797	16
ὥσπερ	842	847	d	ὥσπερ	7.797	16
καὶ	848	851	d	καί	7.797	16
σφυγμὸς	852	859	n	σφυγμός	7.797	16
ὅσαι	861	865	a	ὅσος	7.797	16
τε	866	868	d	τε	7.797	16
διαφοραὶ	941	949	n	διαφορά	7.797	17
τῶν	950	953	p	ὁ	7.797	17
ἀνωμάλων	954	962	a	ἀνώμαλος	7.797	17
σφυγμῶν	963	970	n	σφυγμός	7.797	17
τῶν	971	974	l	ὁ	7.797	17
τε	975	977	d	τε	7.797	17
κατὰ	978	982	d	κατά	7.797	17
μίαν	983	987	a	εἷς	7.797	17
κίνησιν	988	995	n	κίνησις	7.797	17
καὶ	1068	1071	d	καί	7.797	18
τῶν	1072	1075	p	ὁ	7.797	18
ἐν	1076	1078	d	ἐν	7.797	18
πλείοσι	1079	1086	a	πλείων	7.797	18
συνισταμένων	1087	1099	v	συνίστημι	7.797	18
τοσαῦται	1101	1109	a	τοσοῦτος	7.797	18
καὶ	1110	1113	d	καί	7.797	18
τῶν	1114	1117	l	ὁ	7.797	18
ἀναπνοῶν	1118	1126	v	ἀναπνόος	7.797	18
.	1126	1127	u	.	7.797	18
ἀλλ	1255	1258	d	ἀλλά	7.798	1
ὅπερ	1260	1264	p	ὅσπερ	7.798	1
ἔφην	1265	1269	v	φημί	7.798	1
ἐν	1270	1272	r	ἐν	7.798	1
ἀρχῇ	1273	1277	n	ἀρχή	7.798	1
εὐθὺς	1278	1283	d	εὐθύς	7.798	1
τοῦ	1284	1287	a	ὁ	7.798	1
λόγου	1288	1293	n	λόγος	7.798	1
παντάπασιν	1295	1305	d	παντάπασι	7.798	1
ὀλιγώρως	1376	1384	d	ὀλίγωρος	7.798	2
ὑπὲρ	1385	1389	d	ὑπέρ	7.798	2
ἀναπνοῆς	1390	1398	n	ἀναπνοή	7.798	2
ἐπραγματεύσαντο	1399	1414	v	πραγματεύω	7.798	2
πάντες	1415	1421	a	πᾶς	7.798	2
καὶ	1423	1426	d	καί	7.798	2
τὴν	1497	1500	d	ὁ	7.798	3
αἰτίαν	1501	1507	n	αἰτία	7.798	3
τῆς	1508	1511	p	ὁ	7.798	3
περὶ	1512	1516	r	περί	7.798	3
ταύτην	1517	1523	a	οὗτος	7.798	3
ῥᾳθυμίας	1524	1532	n	ῥᾳθυμία	7.798	3
αὐτῶν	1533	1538	a	αὐτός	7.798	3
εἴποιμι	1539	1546	v	εἶπον	7.798	3
ἂν	1547	1549	d	ἄν1	7.798	3
ἐπὶ	1550	1553	r	ἐπί	7.798	3
προήκοντι	1624	1633	v	προήκω	7.798	4
τῷ	1634	1636	l	ὁ	7.798	4
λόγῳ	1637	1641	n	λόγος	7.798	4
.	1641	1642	u	.	7.798	4
νυνὶ	1643	1647	d	νυνί	7.798	4
δὲ	1648	1650	d	δέ	7.798	4
τὸ	1651	1653	l	ὁ	7.798	4
προκείμενον	1654	1665	v	πρόκειμαι	7.798	4
ἡμῖν	1666	1670	p	ἐγώ	7.798	4
περαντέον	1671	1680	a	περαντέος	7.798	4
ἀπὸ	1752	1755	d	ἀπό	7.798	5
τῆς	1756	1759	p	ὁ	7.798	5
κατὰ	1760	1764	r	κατά	7.798	5
μίαν	1765	1769	a	εἷς	7.798	5
κίνησιν	1770	1777	n	κίνησις	7.798	5
ἀνωμαλίας	1778	1787	n	ἀνωμαλία	7.798	5
ἀρξαμένοις	1788	1798	v	ἄρχω	7.798	5
ὅτι	1800	1803	d	ὅτι	7.798	5
καὶ	1804	1807	d	καί	7.798	5
κατὰ	1878	1882	d	κατά	7.798	6
φύσιν	1883	1888	n	φύσις	7.798	6
δόξειεν	1889	1896	v	δοκέω	7.798	6
ἂν	1897	1899	d	ἄν1	7.798	6
ἥδε	1900	1903	p	ὅδε	7.798	6
μεταξὺ	1904	1910	d	μεταξύ	7.798	6
τετάχθαι	1911	1919	v	τάσσω	7.798	6
τῶν	1920	1923	l	ὁ	7.798	6
ἀκριβῶς	1924	1931	d	ἀκριβῶς	7.798	6
ἁπλῶν	2002	2007	a	ἁπλός	7.798	7
καὶ	2008	2011	d	καί	7.798	7
τῶν	2012	2015	l	ὁ	7.798	7
ὁμολογουμένως	2016	2029	d	ὁμολογουμένως	7.798	7
συνθέτων	2030	2038	v	σύνθετος	7.798	7
.	2038	2039	u	.	7.798	7
ἠμφισβήτει	2040	2050	v	ἀμφισβητέω	7.798	7
γοῦν	2051	2055	d	γοῦν	7.798	7
ποτέ	2126	2130	d	ποτέ	7.798	8
τις	2131	2134	p	τις	7.798	8
ὑπὲρ	2135	2139	d	ὑπέρ	7.798	8
αὐτῆς	2140	2145	p	αὐτός	7.798	8
πρὸς	2146	2150	d	πρός	7.798	8
ἡμᾶς	2151	2155	p	ἐγώ	7.798	8
ὡς	2157	2159	d	ὡς	7.798	8
οὐ	2160	2162	d	οὐ	7.798	8
σύνθετος	2163	2171	d	σύνθετος	7.798	8
οὐκ	2173	2176	d	οὐ	7.798	8
ἂν	2177	2179	d	ἄν1	7.798	8
ἄλλως	2180	2185	d	ἄλλως	7.798	8
τοῦτο	2256	2261	d	οὗτος	7.798	9
παθὼν	2262	2267	v	πάσχω	7.798	9
εἰ	2269	2271	d	εἰ	7.798	9
μὴ	2272	2274	d	μή	7.798	9
πλησίον	2275	2282	d	πλησίος	7.798	9
ἦν	2283	2285	v	εἰμί	7.798	9
τῶν	2286	2289	l	ὁ	7.798	9
ἀπλῶν	2290	2295	v	ἀπλός	7.798	9
.	2295	2296	u	.	7.798	9
ἀλλ	2297	2300	d	ἀλλά	7.798	9
ὅτι	2302	2305	c	ὅτι	7.798	9
μὲν	2378	2381	d	μέν	7.798	10
σύνθετός	2382	2390	a	σύνθετος	7.798	10
ἐστιν	2391	2396	v	εἰμί	7.798	10
ἐνθένδε	2397	2404	d	ἐνθένδε	7.798	10
δῆλον	2405	2410	a	δῆλος	7.798	10
εἴ	2412	2414	v	εἰ	7.798	10
τις	2415	2418	p	τις	7.798	10
ἀρχόμενος	2419	2428	v	ἄρχω	7.798	10
μὲν	2429	2432	d	μέν	7.798	10
εἰσπνεῖν	2433	2441	v	εἰσπνέω	7.798	10
ταχέως	2514	2520	d	ταχύς	7.798	11
ἐπισπᾶται	2521	2530	v	ἐπισπάτης	7.798	11
τὸν	2531	2534	l	ὁ	7.798	11
ἀέρα	2535	2539	n	ἀήρ	7.798	11
τελευτῶν	2541	2549	v	τελευτή	7.798	11
δὲ	2550	2552	d	δέ	7.798	11
βραδέως	2553	2560	d	βραδύς	7.798	11
ἢ	2562	2563	d	ἤ	7.798	11
ἔμπαλιν	2636	2643	d	ἔμπαλιν	7.798	12
ἐκ	2644	2646	d	ἐκ	7.798	12
βραδείας	2647	2655	a	βραδύς	7.798	12
τῆς	2656	2659	d	ὁ	7.798	12
ἀρχῆς	2660	2665	n	ἀρχή	7.798	12
εἰς	2666	2669	d	εἰς	7.798	12
ταχὺ	2670	2674	a	ταχύς	7.798	12
μεθίσταται	2675	2685	v	μεθίστημι	7.798	12
τὸ	2686	2688	a	ὁ	7.798	12
τέλος	2689	2694	a	τέλος	7.798	12
οὐκ	2768	2771	d	οὐ	7.798	13
ἂν	2772	2774	d	ἄν1	7.798	13
οὔτε	2775	2779	d	οὔτε	7.798	13
ταχεῖαν	2780	2787	a	ταχύς	7.798	13
οὔτε	2788	2792	d	οὔτε	7.798	13
βραδεῖαν	2793	2801	a	βραδύς	7.798	13
ἁπλῶς	2802	2807	d	ἁπλῶς	7.798	13
ταύτην	2808	2814	a	οὗτος	7.798	13
φαίημεν	2815	2822	v	φημί	7.798	13
εἶναι	2895	2900	v	εἰμί	7.798	14
τὴν	2901	2904	d	ὁ	7.798	14
εἰσπνοὴν	2905	2913	d	εἰσπνοή	7.798	14
ἀλλὰ	2915	2919	d	ἀλλά	7.798	14
σύνθετον	2920	2928	a	σύνθετος	7.798	14
δηλονότι	2929	2937	d	δηλονότι	7.798	14
τὸ	2939	2941	d	ὁ	7.798	14
μέν	2942	2945	d	μέν	7.798	14
τι	2946	2948	p	τις	7.798	14
μόριον	2949	2955	a	μόριον	7.798	14
