orth	charde	charad	cat	lem	pag	linea
Ἴσχειν	448	454	v	Ἴσχω	11.233	13
ἀνίατον	455	462	a	ἀνίατος	11.233	13
ἢ	463	464	d	ἤ	11.233	13
πάντως	465	471	d	πάντως	11.233	13
γε	472	474	d	γέγνα	11.233	13
δυσίατον	475	483	a	δυσίατος	11.233	13
οἷα	485	488	a	οἷος	11.233	13
καὶ	563	566	d	καί	11.233	14
ταῖς	567	571	p	ὁ	11.233	14
αἱμοῤῥοΐσιν	572	583	a	αἱμορός	11.233	14
ἐπιγίνεται	584	594	v	ἐπιγίγνομαι	11.233	14
.	594	595	u	.	11.233	14
λεγόντων	596	604	v	λέγω	11.233	14
δ	605	606	n	δέ	11.233	14
ἡμῶν	608	612	p	ἐγώ	11.233	14
ὡς	613	615	p	ὡς	11.233	14
οἱ	616	618	p	ὁ	11.233	14
τῶν	693	696	l	ὁ	11.233	15
κώλων	697	702	n	κῶλος	11.233	15
δεσμοὶ	703	709	n	δεσμός	11.233	15
τὸ	710	712	l	ὁ	11.233	15
πλῆθος	713	719	n	πλῆθος	11.233	15
εἰς	720	723	v	εἰς	11.233	15
ἑαυτοὺς	724	731	p	ἑαυτοῦ	11.233	15
ἀγαγεῖν	732	739	v	ἄγω	11.233	15
εἰσὶν	740	745	v	εἰμί	11.233	15
ἱκανοὶ	820	826	a	ἱκανός	11.233	16
χωρὶς	827	832	n	χωρίς	11.233	16
τῆς	833	836	p	ὁ	11.233	16
φλεβοτομίας	837	848	n	φλεβοτομία	11.233	16
ἀδύνατον	850	858	a	ἀδύνατος	11.233	16
ἔφασκεν	859	866	v	φάσκω	11.233	16
εἶναι	867	872	v	εἰμί	11.233	16
γενέσθαι	947	955	v	γίγνομαι	11.233	17
τοῦτο	956	961	p	οὗτος	11.233	17
κατὰ	962	966	p	κατά	11.233	17
τὰς	967	970	p	ὁ	11.233	17
πληθώρας	971	979	n	πληθώρης	11.233	17
ἐφ	981	983	v	ἐπί	11.233	17
ὧν	985	987	p	ὅς	11.233	17
αὐτὸς	988	993	p	αὐτός	11.233	17
ὁ	994	995	p	ὁ	11.233	17
Ἐρασίστρατος	1125	1137	a	Ἐρασίστρατος	11.234	1
ἔφη	1138	1141	v	φημί	11.234	1
παραπίμπρασθαι	1142	1156	v	παραπίμπρημι	11.234	1
βραχίονάς	1157	1166	n	βραχίων	11.234	1
τε	1167	1169	d	τε	11.234	1
καὶ	1170	1173	d	καί	11.234	1
χεῖρας	1174	1180	n	χείρ	11.234	1
καὶ	1253	1256	d	καί	11.234	2
κνήμας	1257	1263	n	κνήμη	11.234	2
τοῦτο	1265	1270	p	οὗτος	11.234	2
γάρ	1271	1274	d	γάρ	11.234	2
τοι	1275	1278	p	σύ	11.234	2
τὸ	1279	1281	l	ὁ	11.234	2
παραπίμπρασθαι	1282	1296	v	παραπίμπρημι	11.234	2
γίνεσθαι	1297	1305	v	γίγνομαι	11.234	2
διὰ	1306	1309	n	διά	11.234	2
πλῆθος	1382	1388	n	πλῆθος	11.234	3
τοῦ	1389	1392	l	ὁ	11.234	3
αἵματος	1393	1400	n	αἷμα	11.234	3
τεινομένων	1401	1411	v	τείνω	11.234	3
τῶν	1412	1415	l	ὁ	11.234	3
ἀγγείων	1416	1423	n	ἀγγεῖον	11.234	3
.	1423	1424	u	.	11.234	3
πῶς	1425	1428	d	πῶς	11.234	3
οὖν	1429	1432	d	οὖν	11.234	3
ἔτι	1433	1436	d	ἔτι	11.234	3
δυνατὸν	1509	1516	a	δυνατός	11.234	4
εἰς	1517	1520	d	εἰς	11.234	4
αὐτὰς	1521	1526	p	αὐτός	11.234	4
μεταστῆσαι	1527	1537	v	μεθίστημι	11.234	4
τὸ	1538	1540	p	ὁ	11.234	4
κατὰ	1541	1545	d	κατά	11.234	4
βάθος	1546	1551	v	βάθος	11.234	4
ὁπότε	1553	1558	d	ὁπότε	11.234	4
φαίνεται	1559	1567	v	φαίνω	11.234	4
καὶ	1640	1643	d	καί	11.234	5
τὸ	1644	1646	l	ὁ	11.234	5
χωρὶς	1647	1652	d	χωρίς	11.234	5
ἐκείνου	1653	1660	d	ἐκεῖνος	11.234	5
κινδυνεύειν	1661	1672	v	κινδυνεύω	11.234	5
ἤδη	1673	1676	d	ἤδη	11.234	5
ῥαγῆναι	1677	1684	v	ῥήγνυμι	11.234	5
καὶ	1686	1689	d	καί	11.234	5
μὴν	1690	1693	d	μήν	11.234	5
Ἐρασίστρατον	1766	1778	n	Ἐρασίστρατος	11.234	6
γεγράφαμεν	1779	1789	v	γράφω	11.234	6
