orth	charde	charad	cat	lem	pag	linea
Κεδμάτων	564	572	n	Κέδμα	17b.283	2
τὰς	573	576	l	ὁ	17b.283	2
ἐπὶ	577	580	r	ἐπί	17b.283	2
τοῖς	581	585	l	ὁ	17b.283	2
ὠσὶν	586	590	n	οὖς	17b.283	2
ὄπισθεν	591	598	v	ὄπισθεν	17b.283	2
φλέβας	599	605	n	φλέψ	17b.283	2
σχάζειν	606	613	v	σχάζω	17b.283	2
.	613	614	u	.	17b.283	2
Κέδματα	799	806	n	Κέδμα	17b.283	4
λέγει	807	812	v	λέγω	17b.283	4
τὰ	813	815	l	ὁ	17b.283	4
εἰς	816	819	v	εἰς	17b.283	4
τὰ	820	822	l	ὁ	17b.283	4
σκέλη	823	828	n	σκέλος	17b.283	4
κατασκήπτοντα	829	842	v	κατασκήπτω	17b.283	4
ῥεύματα	843	850	n	ῥεῦμα	17b.283	4
καὶ	926	929	d	καί	17b.283	5
μάλιστά	930	937	d	μάλιστα	17b.283	5
γ	938	939	n	γέν	17b.283	5
αὐτῶν	941	946	p	αὐτός	17b.283	5
τὰ	947	949	p	ὁ	17b.283	5
εἰς	950	953	v	εἰς	17b.283	5
τὴν	954	957	l	ὁ	17b.283	5
πρώτην	958	964	a	πρῶτος	17b.283	5
διάρθρωσιν	965	975	n	διάρθρωσις	17b.283	5
ἥτις	976	980	p	ὅστις	17b.283	5
ἐστὶ	1055	1059	v	εἰμί	17b.283	6
κατ	1060	1063	d	κατά	17b.283	6
ἰσχίον	1065	1071	a	ἰσχίον	17b.283	6
οὐ	1073	1075	d	οὐ	17b.283	6
μὴν	1076	1079	d	μήν	17b.283	6
ἀληθῆ	1080	1085	a	ἀληθής	17b.283	6
γε	1086	1088	d	γέν	17b.283	6
τὰ	1089	1091	p	ὁ	17b.283	6
περὶ	1092	1096	r	περί	17b.283	6
τῆς	1097	1100	p	ὁ	17b.283	6
φλεβοτομίας	1101	1112	n	φλεβοτομία	17b.283	6
εἶναι	1187	1192	v	εἰμί	17b.283	7
πειθομένης	1193	1203	v	πείθω	17b.283	7
καθάπερ	1205	1212	d	καθά	17b.283	7
οὐδὲ	1213	1217	d	οὐδέ	17b.283	7
αὐτῶν	1218	1223	p	αὐτός	17b.283	7
τῶν	1224	1227	p	ὁ	17b.283	7
προσιεμένων	1228	1239	v	προσίημι	17b.283	7
αὐτὴν	1314	1319	p	αὐτός	17b.283	8
οὐδεὶς	1320	1326	p	οὐδείς	17b.283	8
ἀκριβῶς	1327	1334	d	ἀκριβῶς	17b.283	8
ἐπείσθη	1335	1342	v	πείθω	17b.283	8
.	1342	1343	u	.	17b.283	8
δηλοῦσι	1344	1351	v	δηλόω	17b.283	8
γὰρ	1352	1355	d	γάρ	17b.283	8
ἔργῳ	1356	1360	n	ἔργον	17b.283	8
τοῦτο	1435	1440	p	οὗτος	17b.283	9
μηδέποτε	1442	1450	d	μηδέποτε	17b.283	9
ἐπὶ	1451	1454	r	ἐπί	17b.283	9
τῶν	1455	1458	l	ὁ	17b.283	9
ἀῤῥώστων	1459	1467	a	ἀράστω	17b.283	9
χρώμενοι	1468	1476	v	χράομαι	17b.283	9
.	1476	1477	u	.	17b.283	9
κατὰ	1478	1482	r	κατά	17b.283	9
μέντοι	1483	1489	d	μέντοι	17b.283	9
τὴν	1566	1569	l	ὁ	17b.283	10
ῥῆσιν	1570	1575	n	ῥῆσις	17b.283	10
αὐτὴν	1576	1581	p	αὐτός	17b.283	10
ἡ	1582	1583	p	ὁ	17b.283	10
λέξις	1584	1589	n	λέξις	17b.283	10
οὐκ	1590	1593	d	οὐ	17b.283	10
ἀκριβῶς	1594	1601	d	ἀκριβῶς	17b.283	10
ἑρμηνεύεται	1602	1613	v	ἑρμηνεύω	17b.283	10
γράψαντος	1614	1623	v	γράφω	17b.283	10
αὐτοῦ	1700	1705	p	αὐτός	17b.283	11
τὰς	1706	1709	l	ὁ	17b.283	11
ἐπὶ	1710	1713	r	ἐπί	17b.283	11
