orth	charde	charad	cat	lem	pag	linea
Φλεγμονή	453	461	n	Φλεγμονή	19.441	9
ἐστιν	462	467	v	εἰμί	19.441	9
ὄγκος	468	473	n	ὄγκος	19.441	9
μετὰ	474	478	n	μετά	19.441	9
ἐρυθήματος	479	489	n	ἐρύθημα	19.441	9
καὶ	490	493	d	καί	19.441	9
σκληρίας	494	502	n	σκληρία	19.441	9
πόνους	577	583	n	πόνος	19.441	10
ἐπιφέρων	584	592	a	ἐπιφέρω	19.441	10
σφυγματωδεις	593	605	a	σφυγματωδέω	19.441	10
.	605	606	u	.	19.441	10
εἴρηται	607	614	v	ἐρῶ	19.441	10
δὲ	615	617	d	δέ	19.441	10
φλεγμονη	618	626	a	φλεγμονή	19.441	10
ἀπὸ	627	630	r	ἀπό	19.441	10
τοῦ	705	708	l	ὁ	19.441	11
οἶον	709	713	a	οἶος	19.441	11
φλέγεσθαι	714	723	v	φλέγω	19.441	11
τὸντοπον	724	732	n	τόντοπος	19.441	11
.	732	733	u	.	19.441	11
η	734	735	n	ἤ	19.441	11
ὄγκος	736	741	n	ὄγκος	19.441	11
ὀδυνηρὸς	742	750	a	ὀδυνηρός	19.441	11
καὶ	751	754	c	καί	19.441	11
αντίτυπος	755	764	a	ἀνίτυπος	19.441	11
μετ	839	842	a	μετά	19.441	12
ἐρυθήματος	844	854	a	ἐρύθημα	19.441	12
χωρὶς	855	860	d	χωρίς	19.441	12
πυρετοῦ	861	868	n	πυρετός	19.441	12
.	868	869	u	.	19.441	12
ἢ	870	871	d	ἤ	19.441	12
φλεγμονή	872	880	n	φλεγμονή	19.441	12
ἐστιν	881	886	v	εἰμί	19.441	12
ὄγκος	887	892	n	ὄγκος	19.441	12
ὀδυνηρὸς	967	975	a	ὀδυνηρός	19.441	13
σκληρὸς	977	984	a	σκληρός	19.441	13
αντιέυπος	986	995	n	ἀντιεύπος	19.441	13
ἐξ	997	999	n	ἐκ	19.441	13
αὴιιατικοῦχυμοῦε	1000	1016	n	αἰιιατικοῦν	19.441	13
χων	1017	1020	n	ὕπων	19.441	13
γένεσιν	1021	1028	n	γένεσις	19.441	13
.	1028	1029	u	.	19.441	13
