orth	charde	charad	cat	lem	pag	linea
ἐν	561	563	n	ἐν	16.777	10
ἱδρῶτι	564	570	n	ἱδρώς	16.777	10
πτύελα	571	577	n	πτύελος	16.777	10
παραῤῥέοντα	578	589	v	παραρρέω	16.777	10
πυρετώδει	590	599	a	πυρετώδης	16.777	10
ἐόντι	600	605	v	εἰμί	16.777	10
ἀήθεα	606	611	v	ἀήθης	16.777	10
.	611	612	u	.	16.777	10
ἆρά	687	690	d	ἆρα	16.777	11
γε	691	693	d	γε	16.777	11
τουτέοισιν	694	704	a	οὗτος	16.777	11
ἐπί	705	708	d	ἐπί	16.777	11
τινας	709	714	p	τις	16.777	11
ἡμέρας	715	721	n	ἡμέρα	16.777	11
κοιλίαι	722	729	n	κοιλία	16.777	11
καθυγραίνονται	730	744	v	καθυγραίνω	16.777	11
οἶμαι	820	825	v	οἴομαι	16.777	12
.	825	826	u	.	16.777	12
ἆρά	827	830	d	ἆρα	16.777	12
γε	831	833	d	γε	16.777	12
τούτοισιν	834	843	p	οὗτος	16.777	12
εἰς	844	847	r	εἰς	16.777	12
ἄρθρον	848	854	n	ἄρθρον	16.777	12
ἀπόστημα	855	863	n	ἀπόστημα	16.777	12
ἔσεσθαι	938	945	v	εἰμί	16.777	13
Τινὲς	1131	1136	n	Τινέα	16.777	15
τὸ	1137	1139	n	ὁ	16.777	15
πέρας	1140	1145	n	πέρας	16.777	15
τῆς	1146	1149	n	ὁ	16.777	15
προτέρας	1150	1158	a	πρότερος	16.777	15
ῥήσεως	1159	1165	n	ῥῆσις	16.777	15
ἀρχὴν	1166	1171	n	ἀρχή	16.777	15
ταύτης	1172	1178	a	οὗτος	16.777	15
ποιοῦνται	1253	1262	v	ποιέω	16.777	16
διττῶς	1263	1269	a	δισσός	16.777	16
ἔνιοι	1271	1276	a	ἔνιοι	16.777	16
μὲν	1277	1280	d	μέν	16.777	16
μετὰ	1281	1285	n	μετά	16.777	16
τοῦ	1286	1289	a	ὁ	16.777	16
ἄρθρου	1290	1296	n	ἄρθρον	16.777	16
τὰ	1298	1300	n	ὁ	16.777	16
σπασμώδεα	1301	1310	n	σπασμώδης	16.777	16
ἐν	1385	1387	n	ἐν	16.777	17
ἱδρῶτι	1388	1394	n	ἱδρώς	16.777	17
πτύελα	1395	1401	n	πτύελος	16.777	17
παραῤῥέοντα	1402	1413	v	παραρρέω	16.777	17
διαφέρει	1415	1423	v	διαφέρω	16.777	17
δ	1424	1425	n	δέ	16.777	17
οὐδὲν	1427	1432	a	οὐδείς	16.777	17
ὡς	1433	1435	d	ὡς	16.777	17
πρὸς	1510	1514	r	πρός	16.777	18
τὴν	1515	1518	l	ὁ	16.777	18
διάνοιαν	1519	1527	n	διάνοια	16.777	18
ἐάν	1529	1532	d	ἐάν	16.777	18
τε	1533	1535	d	τε	16.777	18
προσθῇ	1536	1542	v	προστίθημι	16.777	18
ἐάν	1543	1546	c	ἐάν	16.777	18
τε	1547	1549	d	τε	16.777	18
ἀφέληται	1550	1558	v	ἀφαιρέω	16.777	18
τὸ	1559	1561	l	ὁ	16.777	18
ἄρθρον	1691	1697	n	ἄρθρον	16.778	1
.	1697	1698	u	.	16.778	1
τὸ	1699	1701	l	ὁ	16.778	1
μέντοι	1702	1708	d	μέντοι	16.778	1
προτάξαι	1709	1717	v	προτάσσω	16.778	1
τῶν	1718	1721	l	ὁ	16.778	1
ἐφεξῆς	1722	1728	v	ἐφεξῆς	16.778	1
λεγομένων	1729	1738	v	λέγω	16.778	1
τὰ	1739	1741	l	ὁ	16.778	1
σπασμώδεα	1814	1823	a	σπασμώδης	16.778	2
μεγάλην	1824	1831	a	μέγας	16.778	2
ἐξαλλαγὴν	1832	1841	n	ἐξαλλαγή	16.778	2
ποιεῖ	1842	1847	v	ποιέω	16.778	2
τῆς	1848	1851	l	ὁ	16.778	2
διανοίας	1852	1860	n	διάνοια	16.778	2
.	1860	1861	u	.	16.778	2
καὶ	1862	1865	d	καί	16.778	2
ταύτης	1938	1944	a	οὗτος	16.778	3
γε	1945	1947	d	γε	16.778	3
ἔτι	1948	1951	d	ἔτι	16.778	3
μᾶλλον	1952	1958	d	μᾶλλον	16.778	3
κατὰ	1959	1963	d	κατά	16.778	3
τὴν	1964	1967	d	ὁ	16.778	3
ἑτέραν	1968	1974	a	ἕτερος	16.778	3
γραφὴν	1975	1981	n	γραφή	16.778	3
ἥν	1983	1985	p	ὅς	16.778	3
τινες	1986	1991	p	τις	16.778	3
τῶν	2064	2067	l	ὁ	16.778	4
νεωτέρων	2068	2076	a	νέος	16.778	4
