orth	charde	charad	cat	lem	pag	linea
τὰ	566	568	l	ὁ	18b.551	2
μὲν	569	572	d	μέν	18b.551	2
οὖν	573	576	d	οὖν	18b.551	2
ἄλλα	577	581	p	ἄλλος	18b.551	2
πάντα	582	587	a	πᾶς	18b.551	2
παραπλησίως	588	599	d	παραπλήσιος	18b.551	2
χρὴ	600	603	v	χρή	18b.551	2
ἰητρεύειν	604	613	v	ἰατρεύω	18b.551	2
ὥστε	615	619	d	ὥστε	18b.551	2
ἄνευ	694	698	v	ἄνευ	18b.551	3
ἑλκωσίων	699	707	a	ἑλκώσιον	18b.551	3
ὀστέα	708	713	n	ὀστέον	18b.551	3
καταγνύμενα	714	725	v	κατάγνυμι	18b.551	3
τοὺς	727	731	d	ὁ	18b.551	3
δὲ	732	734	d	δέ	18b.551	3
νάρθηκας	735	743	v	νάρθηξ	18b.551	3
οὐ	744	746	d	οὐ	18b.551	3
χρὴ	821	824	v	χρή	18b.551	4
προστιθέναι	825	836	v	προστίθημι	18b.551	4
.	836	837	u	.	18b.551	4
διὰ	838	841	r	διά	18b.551	4
τοῦτο	842	847	p	οὗτος	18b.551	4
καὶ	848	851	d	καί	18b.551	4
τὰ	852	854	p	ὁ	18b.551	4
ὀθόνια	855	861	a	ὀθόνιον	18b.551	4
χρὴ	862	865	v	χρή	18b.551	4
τούτοισιν	866	875	p	οὗτος	18b.551	4
πλείω	950	955	a	πλείων	18b.551	5
εἶναι	956	961	v	εἰμί	18b.551	5
ἢ	962	963	d	ἤ	18b.551	5
τοῖσιν	964	970	p	ὁ	18b.551	5
ἑτέροισιν	971	980	a	ἕτερος	18b.551	5
ὅτι	982	985	p	ὅτι	18b.551	5
τε	986	988	d	τε	18b.551	5
ἧσσον	989	994	a	ἥσσων	18b.551	5
πιέζεται	995	1003	v	πιέζω	18b.551	5
ὅτι	1079	1082	p	ὅτι	18b.551	6
τε	1083	1085	d	τε	18b.551	6
οἱ	1086	1088	p	ὁ	18b.551	6
νάρθηκες	1089	1097	a	νάρθηξ	18b.551	6
βραδύτερον	1098	1108	a	βραδύς	18b.551	6
προστίθενται	1109	1121	v	προστίθημι	18b.551	6
.	1121	1122	u	.	18b.551	6
τοὺς	1307	1311	l	ὁ	18b.551	8
νάρθηκας	1312	1320	v	νάρθηξ	18b.551	8
ἐπιβάλλειν	1321	1331	v	ἐπιβάλλω	18b.551	8
φυλάττεται	1332	1342	v	φυλάσσω	18b.551	8
τοῖς	1343	1347	l	ὁ	18b.551	8
ἡλκωμένοις	1348	1358	v	ἁλκόω	18b.551	8
κατάγμασι	1433	1442	v	κάταγμα	18b.551	9
δεδιὼς	1443	1449	v	δείδω	18b.551	9
δηλονότι	1450	1458	v	δηλονότι	18b.551	9
τὴν	1459	1462	l	ὁ	18b.551	9
ἐξ	1463	1465	r	ἐκ	18b.551	9
αὐτῶν	1466	1471	p	αὐτός	18b.551	9
θλίψιν	1472	1478	n	θλίξ	18b.551	9
.	1478	1479	u	.	18b.551	9
δι	1480	1482	d	διά	18b.551	9
αὐτὸ	1484	1488	p	αὐτός	18b.551	9
δὲ	1565	1567	d	δέ	18b.551	10
τοῦτο	1568	1573	p	οὗτος	18b.551	10
καὶ	1574	1577	d	καί	18b.551	10
τοῖς	1578	1582	p	ὁ	18b.551	10
ὀθονίοις	1583	1591	a	ὀθόνιον	18b.551	10
ταῦτα	1592	1597	p	οὗτος	18b.551	10
μὴ	1598	1600	d	μή	18b.551	10
πιέζειν	1601	1608	v	πιέζω	18b.551	10
ἐκέλευσε	1609	1617	v	κελεύω	18b.551	10
καὶ	1618	1621	d	καί	18b.551	10
δι	1698	1700	a	διά	18b.551	11
ἄμφω	1702	1706	a	ἄμφω	18b.551	11
δὲ	1707	1709	d	δέ	18b.551	11
ταῦτα	1710	1715	p	οὗτος	18b.551	11
πλέοσιν	1716	1723	a	πλείων	18b.551	11
αὐτοῖς	1724	1730	p	αὐτός	18b.551	11
χρῆσθαι	1731	1738	v	χράομαι	18b.551	11
.	1738	1739	u	.	18b.551	11
μέμνησο	1740	1747	v	μιμνήσκω	18b.551	11
τοιγαροῦν	1748	1757	v	τοιγάρ	18b.551	11
ὡς	1834	1836	d	ὡς	18b.551	12
αὐτὸς	1837	1842	a	αὐτός	18b.551	12
εἶπεν	1843	1848	v	εἶπον	18b.551	12
ὀθονίοισι	1849	1858	a	ὀθόνιον	18b.551	12
πλείοσι	1859	1866	a	πλείων	18b.551	12
χρῆσθαι	1867	1874	v	χράομαι	18b.551	12
διότι	1876	1881	v	διότι	18b.551	12
τε	1958	1960	d	τε	18b.551	13
ἧττον	1961	1966	a	ἥσσων	18b.551	13
πιέζεται	1967	1975	v	πιέζω	18b.551	13
καὶ	1976	1979	d	καί	18b.551	13
οἱ	1980	1982	a	ὁ	18b.551	13
νάρθηκες	1983	1991	a	νάρθηξ	18b.551	13
βραδύτερον	1992	2002	a	βραδύς	18b.551	13
προστίθενται	2079	2091	v	προστίθημι	18b.551	14
.	2091	2092	u	.	18b.551	14
