orth	charde	charad	cat	lem	pag	linea
τοῦτο	570	575	p	οὗτος	18b.483	13
δ	576	577	n	δέ	18b.483	13
ἢν	579	581	c	ἐάν	18b.483	13
βούλῃ	582	587	v	βούλομαι	18b.483	13
ἀντὶ	588	592	n	ἀντί	18b.483	13
τῶν	593	596	l	ὁ	18b.483	13
πλημνέων	597	605	v	πλημνός	18b.483	13
δοκίδα	606	612	n	δοκίς	18b.483	13
ὑποτείνας	613	622	v	ὑποτείνω	18b.483	13
ὑπὸ	699	702	r	ὑπό	18b.483	14
τὴν	703	706	l	ὁ	18b.483	14
κλίνην	707	713	n	κλίνη	18b.483	14
μερίην	714	720	n	μερία	18b.483	14
ἔπειτα	722	728	d	ἔπειτα	18b.483	14
πρὸς	729	733	d	πρός	18b.483	14
τῆς	734	737	p	ὁ	18b.483	14
δοκίδος	738	745	n	δοκίς	18b.483	14
ἔνθεν	747	752	d	ἔνθεν	18b.483	14
καὶ	829	832	d	καί	18b.483	15
ἔνθεν	833	838	d	ἔνθεν	18b.483	15
τὴν	839	842	l	ὁ	18b.483	15
κεφαλὴν	843	850	n	κεφαλή	18b.483	15
στηρίζων	851	859	v	στηρίζω	18b.483	15
καὶ	860	863	d	καί	18b.483	15
ἀνακλῶν	864	871	v	ἀνακλέω	18b.483	15
τὰ	872	874	l	ὁ	18b.483	15
ξύλα	875	879	n	ξύλον	18b.483	15
κατατείνειν	956	967	v	κατατείνω	18b.483	16
τοὺς	968	972	l	ὁ	18b.483	16
ἱμᾶντας	973	980	v	ἱμάς	18b.483	16
.	980	981	u	.	18b.483	16
Δύο	1239	1242	n	Ζύος	18b.484	1
πλῆμναι	1243	1250	n	πλήμνη	18b.484	1
πρόσθεν	1251	1258	d	πρόσθεν	18b.484	1
αὐτῷ	1259	1263	a	αὐτός	18b.484	1
καὶ	1264	1267	d	καί	18b.484	1
δύο	1268	1271	a	δύο	18b.484	1
μοχλοὶ	1272	1278	a	μοχλός	18b.484	1
τὴν	1279	1282	l	ὁ	18b.484	1
ἀντίτασιν	1283	1292	n	ἀντίτασις	18b.484	1
ἐργάζονται	1367	1377	v	ἐργάζομαι	18b.484	2
μίαν	1379	1383	a	εἷς	18b.484	2
ἣν	1384	1386	p	ὅς	18b.484	2
ὑποκάτω	1387	1394	d	ὑποκάτω	18b.484	2
τοῦ	1395	1398	l	ὁ	18b.484	2
κατατεινομένου	1399	1413	v	κατατείνω	18b.484	2
σκέλους	1414	1421	n	σκέλος	18b.484	2
ἑτέραν	1497	1503	a	ἕτερος	18b.484	3
δὲ	1504	1506	d	δέ	18b.484	3
ὑπεράνω	1507	1514	d	ὑπεράνω	18b.484	3
τῆς	1515	1518	l	ὁ	18b.484	3
κεφαλῆς	1519	1526	n	κεφαλή	18b.484	3
.	1526	1527	u	.	18b.484	3
ἐπεὶ	1528	1532	c	ἐπεί	18b.484	3
δὲ	1533	1535	d	δέ	18b.484	3
ὥσπερ	1537	1542	c	ὥσπερ	18b.484	3
ἔφην	1543	1547	v	φημί	18b.484	3
ἀσκεῖν	1623	1629	v	ἀσκέω	18b.484	4
ἡμᾶς	1630	1634	p	ἐγώ	18b.484	4
ἀξιοῖ	1635	1640	v	ἀξιόω	18b.484	4
τὴν	1641	1644	l	ὁ	18b.484	4
εὐπορίαν	1645	1653	n	εὐπορία	18b.484	4
τῶν	1654	1657	l	ὁ	18b.484	4
ἰαμάτων	1658	1665	n	ἰάμα	18b.484	4
ἑτέραν	1667	1673	a	ἕτερος	18b.484	4
ἐπίνοιαν	1674	1682	n	ἐπίνοια	18b.484	4
ἑαυτοῦ	1757	1763	p	ἑαυτοῦ	18b.484	5
διδάσκων	1764	1772	v	διδάσκω	18b.484	5
γυμνάζει	1773	1781	v	γυμνάζω	18b.484	5
σε	1782	1784	p	σύ	18b.484	5
