orth	charde	charad	cat	lem	pag	linea
καίτοι	570	576	d	καίτοι	18b.455	14
ἢν	577	579	c	ἐάν	18b.455	14
σφακελίσῃ	580	589	v	σφακελίζω	18b.455	14
τὸν	591	594	l	ὁ	18b.455	14
αἰῶνα	595	600	n	αἰών	18b.455	14
πάντα	601	606	a	πᾶς	18b.455	14
ἱκανὸν	607	613	a	ἱκανός	18b.455	14
ἀντισχεῖν	614	623	v	ἀντέχω	18b.455	14
τὸ	624	626	l	ὁ	18b.455	14
νόσημα	703	709	n	νόσημα	18b.455	15
.	709	710	u	.	18b.455	15
Φανερώτερον	899	910	a	Φανερός	18b.455	17
νῦν	911	914	d	νῦν	18b.455	17
εἰρηκέναι	915	924	v	ἐρῶ	18b.455	17
τὸν	925	928	l	ὁ	18b.455	17
ὅλον	929	933	a	ὅλος	18b.455	17
βίον	934	938	n	βίος	18b.455	17
τοῦ	939	942	l	ὁ	18b.455	17
ἀνθρώπου	943	951	n	ἄνθρωπος	18b.455	17
καὶ	1029	1032	d	καί	18b.455	18
ἔστιν	1033	1038	v	εἰμί	18b.455	18
ὁ	1039	1040	p	ὁ	18b.455	18
λόγος	1041	1046	n	λόγος	18b.455	18
αὐτοῦ	1047	1052	p	αὐτός	18b.455	18
τοιοῦτος	1053	1061	a	τοιοῦτος	18b.455	18
ἄν	1063	1065	d	ἄν1	18b.455	18
ποτε	1066	1070	d	ποτέ	18b.455	18
ἡ	1071	1072	p	ὁ	18b.455	18
πτέρνα	1073	1079	n	πτέρνον	18b.455	18
σφακελίσῃ	1213	1222	v	σφακελίζω	18b.456	1
ἀνίατον	1224	1231	a	ἀνίατος	18b.456	1
γίγνεται	1232	1240	v	γίγνομαι	18b.456	1
τὸ	1241	1243	l	ὁ	18b.456	1
πάθημα	1244	1250	n	πάθημα	18b.456	1
καὶ	1251	1254	d	καί	18b.456	1
παραμένει	1255	1264	v	παραμένω	18b.456	1
τῷ	1265	1267	p	ὁ	18b.456	1
βίῳ	1342	1345	n	βίος	18b.456	2
παντὶ	1346	1351	a	πᾶς	18b.456	2
ἡ	1352	1353	p	ὁ	18b.456	2
ἐξ	1354	1356	r	ἐκ	18b.456	2
αὐτοῦ	1357	1362	p	αὐτός	18b.456	2
κάκωσις	1363	1370	n	κάκωσις	18b.456	2
.	1370	1371	u	.	18b.456	2
